userid;wid;date;weight;female;educ;age;hispanic;black;couple;num_kids;owner;inflation;house_price_change;prob_stocks_up;num_lit_q1;num_lit_q1_correct;num_lit_q2;num_lit_q2_correct;num_lit_q3;num_lit_q3_correct;num_lit_q5;num_lit_q5_correct;num_lit_q6;num_lit_q6_correct;num_lit_q8;num_lit_q8_correct;num_lit_q9;num_lit_q9_correct
70109867;202012;2020-12-08;0.9;1.0;4.0;42.0;0.0;0.0;1.0;2.0;;4.0;7.0;15.0;;;;;;;;;;;;;;
70109990;202012;2020-12-27;0.3;0.0;4.0;34.0;0.0;0.0;1.0;5.0;;1.0;1.0;15.0;;;;;;;;;;;;;;
70110160;202012;2020-12-11;1.1;1.0;3.0;36.0;0.0;0.0;1.0;1.0;;0.0;0.0;37.0;;;;;;;;;;;;;;
70110349;202012;2020-12-14;0.9;1.0;4.0;62.0;0.0;0.0;1.0;0.0;;3.0;6.0;71.0;;;;;;;;;;;;;;
70110354;202012;2020-12-15;0.6;0.0;4.0;78.0;0.0;0.0;1.0;1.0;;2.0;3.0;60.0;;;;;;;;;;;;;;
70110358;202012;2020-12-11;0.8;0.0;3.0;50.0;0.0;0.0;0.0;0.0;;8.0;8.0;75.0;;;;;;;;;;;;;;
70110527;202012;2020-12-19;0.5;1.0;4.0;39.0;0.0;0.0;1.0;0.0;;1.0;2.0;75.0;;;;;;;;;;;;;;
70110534;202012;2020-12-22;0.5;1.0;4.0;32.0;0.0;0.0;1.0;0.0;;5.0;35.0;64.0;;;;;;;;;;;;;;
70110545;202012;2020-12-09;1.1;1.0;3.0;44.0;0.0;0.0;1.0;2.0;;10.0;40.0;9.0;;;;;;;;;;;;;;
70110573;202012;2020-12-30;0.9;0.0;3.0;64.0;0.0;0.0;0.0;0.0;;4.0;7.0;49.0;;;;;;;;;;;;;;
70110632;202012;2020-12-22;0.5;1.0;4.0;63.0;0.0;0.0;0.0;0.0;;5.0;5.0;50.0;;;;;;;;;;;;;;
70110645;202012;2020-12-14;0.5;0.0;4.0;40.0;0.0;0.0;0.0;0.0;;-1.0;3.0;41.0;;;;;;;;;;;;;;
70110646;202012;2020-12-11;0.8;1.0;4.0;58.0;0.0;0.0;0.0;0.0;;8.0;8.0;30.0;;;;;;;;;;;;;;
70110653;202012;2020-12-20;0.8;1.0;3.0;33.0;0.0;0.0;0.0;1.0;;3.0;-2.0;51.0;;;;;;;;;;;;;;
70110666;202012;2020-12-22;1.8;1.0;3.0;63.0;0.0;1.0;0.0;0.0;;5.0;-6.0;10.0;;;;;;;;;;;;;;
70110668;202012;2020-12-12;0.8;1.0;3.0;75.0;0.0;0.0;0.0;0.0;;8.0;-4.0;4.0;;;;;;;;;;;;;;
70110671;202012;2020-12-21;0.9;1.0;4.0;49.0;0.0;0.0;0.0;1.0;;8.0;5.0;60.0;;;;;;;;;;;;;;
70110675;202012;2020-12-20;3.0;1.0;2.0;74.0;0.0;0.0;0.0;1.0;;2.0;2.5;39.0;;;;;;;;;;;;;;
70110681;202012;2020-12-20;0.7;0.0;3.0;64.0;0.0;1.0;0.0;0.0;;4.0;10.0;45.0;;;;;;;;;;;;;;
70110695;202012;2020-12-26;0.5;0.0;4.0;26.0;0.0;0.0;0.0;0.0;;2.0;4.0;75.0;;;;;;;;;;;;;;
70110720;202012;2020-12-20;0.9;1.0;4.0;70.0;0.0;0.0;1.0;0.0;;5.0;6.0;40.0;;;;;;;;;;;;;;
70110725;202012;2020-12-22;0.9;1.0;3.0;59.0;0.0;0.0;1.0;0.0;;6.0;5.0;65.0;;;;;;;;;;;;;;
70110727;202012;2020-12-12;0.9;1.0;3.0;57.0;0.0;0.0;1.0;0.0;;4.0;-3.0;60.0;;;;;;;;;;;;;;
70110754;202012;2020-12-12;0.4;1.0;4.0;38.0;0.0;0.0;1.0;3.0;;2.0;1.0;50.0;;;;;;;;;;;;;;
70110758;202012;2020-12-22;0.8;0.0;3.0;52.0;0.0;0.0;0.0;0.0;;-30.0;25.0;60.0;;;;;;;;;;;;;;
70110763;202012;2020-12-12;1.8;1.0;3.0;42.0;0.0;0.0;1.0;0.0;;5.0;5.0;70.0;;;;;;;;;;;;;;
70110816;202012;2020-12-14;0.8;0.0;4.0;38.0;0.0;0.0;1.0;3.0;;2.0;1.0;50.0;;;;;;;;;;;;;;
70110833;202012;2020-12-14;0.8;0.0;3.0;56.0;0.0;0.0;0.0;0.0;;1.7;7.0;70.0;;;;;;;;;;;;;;
