userid;wid;date;weight;female;educ;age;hispanic;black;couple;num_kids;owner;inflation;house_price_change;prob_stocks_up;num_lit_q1;num_lit_q1_correct;num_lit_q2;num_lit_q2_correct;num_lit_q3;num_lit_q3_correct;num_lit_q5;num_lit_q5_correct;num_lit_q6;num_lit_q6_correct;num_lit_q8;num_lit_q8_correct;num_lit_q9;num_lit_q9_correct
70076860;201710;2017-10-10;0.7;1.0;4.0;32.0;0.0;0.0;1.0;3.0;;2.0;3.0;40.0;;;;;;;;;;;;;;
70076870;201710;2017-10-30;0.6;1.0;4.0;40.0;0.0;0.0;1.0;1.0;;2.0;5.0;50.0;;;;;;;;;;;;;;
70076886;201710;2017-10-03;0.8;0.0;3.0;42.0;0.0;0.0;1.0;3.0;;1.0;10.0;55.0;;;;;;;;;;;;;;
70076997;201710;2017-10-20;0.5;0.0;4.0;63.0;0.0;0.0;0.0;0.0;;1.3;1.8;35.0;;;;;;;;;;;;;;
70077003;201710;2017-10-14;0.9;0.0;3.0;46.0;0.0;0.0;1.0;3.0;;3.0;3.0;70.0;;;;;;;;;;;;;;
70077019;201710;2017-10-03;0.7;0.0;4.0;67.0;0.0;0.0;1.0;0.0;;3.0;10.0;70.0;;;;;;;;;;;;;;
70077038;201710;2017-10-14;0.9;0.0;3.0;54.0;0.0;1.0;1.0;1.0;;20.0;5.0;50.0;;;;;;;;;;;;;;
70077059;201710;2017-10-04;0.5;1.0;4.0;53.0;0.0;0.0;1.0;1.0;;1.9;2.0;60.0;;;;;;;;;;;;;;
70077079;201710;2017-10-03;0.8;1.0;3.0;80.0;0.0;0.0;0.0;0.0;;2.0;1.0;4.0;;;;;;;;;;;;;;
70077152;201710;2017-10-20;0.9;0.0;3.0;88.0;0.0;0.0;1.0;0.0;;3.0;5.0;10.0;;;;;;;;;;;;;;
70077175;201710;2017-10-05;0.5;0.0;4.0;66.0;0.0;0.0;0.0;0.0;;5.0;4.0;40.0;;;;;;;;;;;;;;
70077283;201710;2017-10-13;1.3;1.0;3.0;43.0;0.0;0.0;1.0;1.0;;5.0;5.0;5.0;;;;;;;;;;;;;;
70077463;201710;2017-10-04;0.6;0.0;4.0;65.0;0.0;0.0;1.0;0.0;;3.0;8.0;70.0;;;;;;;;;;;;;;
70077471;201710;2017-10-15;1.1;0.0;3.0;40.0;0.0;0.0;1.0;1.0;;4.9;10.0;30.0;;;;;;;;;;;;;;
70077517;201710;2017-10-14;2.3;1.0;2.0;68.0;0.0;0.0;1.0;0.0;;-1.0;10.0;3.0;;;;;;;;;;;;;;
70077535;201710;2017-10-03;2.7;0.0;2.0;61.0;0.0;0.0;1.0;2.0;;3.0;4.0;70.0;;;;;;;;;;;;;;
70077665;201710;2017-10-05;3.8;0.0;2.0;62.0;0.0;0.0;1.0;0.0;;-3.0;4.0;90.0;;;;;;;;;;;;;;
70077676;201710;2017-10-23;0.8;0.0;4.0;26.0;0.0;0.0;1.0;0.0;;2.0;3.0;63.0;;;;;;;;;;;;;;
70077677;201710;2017-10-20;2.4;0.0;2.0;60.0;0.0;0.0;1.0;1.0;;2.0;4.0;75.0;;;;;;;;;;;;;;
70077685;201710;2017-10-04;0.4;1.0;4.0;67.0;0.0;0.0;0.0;0.0;;10.0;10.0;49.0;;;;;;;;;;;;;;
70077697;201710;2017-10-21;0.9;0.0;3.0;56.0;0.0;1.0;0.0;0.0;;5.0;10.0;50.0;;;;;;;;;;;;;;
70077698;201710;2017-10-08;0.5;0.0;4.0;71.0;0.0;0.0;1.0;0.0;;2.0;2.0;10.0;;;;;;;;;;;;;;
70077703;201710;2017-10-22;0.9;1.0;3.0;66.0;0.0;1.0;1.0;0.0;;10.0;30.0;30.0;;;;;;;;;;;;;;
70077713;201710;2017-10-06;0.7;1.0;4.0;47.0;0.0;0.0;0.0;0.0;;8.0;-4.0;0.0;;;;;;;;;;;;;;
70077714;201710;2017-10-30;0.4;1.0;4.0;67.0;0.0;0.0;0.0;0.0;;3.0;-5.0;50.0;;;;;;;;;;;;;;
70077716;201710;2017-10-20;0.8;0.0;4.0;42.0;0.0;0.0;1.0;3.0;;1.0;2.0;50.0;;;;;;;;;;;;;;
70077722;201710;2017-10-04;3.1;0.0;2.0;46.0;0.0;0.0;1.0;0.0;;6.0;6.0;74.0;;;;;;;;;;;;;;
70077723;201710;2017-10-23;3.8;1.0;2.0;27.0;0.0;1.0;0.0;0.0;;15.0;15.0;20.0;;;;;;;;;;;;;;
70077730;201710;2017-10-08;1.0;1.0;3.0;56.0;0.0;0.0;0.0;0.0;;5.0;5.0;15.0;;;;;;;;;;;;;;
70077745;201710;2017-10-21;0.7;1.0;4.0;48.0;0.0;0.0;0.0;1.0;;1.5;5.0;50.0;;;;;;;;;;;;;;
70077750;201710;2017-10-03;0.5;0.0;4.0;38.0;0.0;0.0;1.0;1.0;;2.0;-1.0;70.0;;;;;;;;;;;;;;
70077755;201710;2017-10-02;0.6;1.0;4.0;74.0;0.0;0.0;0.0;0.0;;2.0;2.0;7.0;;;;;;;;;;;;;;
70077756;201710;2017-10-03;0.5;0.0;4.0;64.0;0.0;0.0;1.0;1.0;;4.0;-2.0;50.0;;;;;;;;;;;;;;
70077762;201710;2017-10-18;0.7;0.0;4.0;61.0;0.0;0.0;1.0;0.0;;3.5;4.5;65.0;;;;;;;;;;;;;;
70077767;201710;2017-10-03;1.3;1.0;3.0;50.0;0.0;1.0;1.0;2.0;;5.0;5.0;2.0;;;;;;;;;;;;;;
70077774;201710;2017-10-29;0.5;0.0;4.0;62.0;1.0;1.0;1.0;0.0;;6.0;8.0;20.0;;;;;;;;;;;;;;
70077776;201710;2017-10-16;0.6;1.0;4.0;40.0;1.0;0.0;1.0;2.0;;25.0;20.0;50.0;;;;;;;;;;;;;;
70077790;201710;2017-10-09;0.6;0.0;4.0;39.0;0.0;0.0;1.0;2.0;;1.5;5.0;90.0;;;;;;;;;;;;;;
70077797;201710;2017-10-23;0.5;0.0;4.0;76.0;0.0;0.0;1.0;0.0;;2.0;2.0;30.0;;;;;;;;;;;;;;
70077798;201710;2017-10-02;0.8;1.0;4.0;41.0;0.0;0.0;1.0;0.0;;5.0;10.0;5.0;;;;;;;;;;;;;;
70077799;201710;2017-10-03;0.6;0.0;3.0;62.0;0.0;0.0;1.0;0.0;;2.0;6.0;70.0;;;;;;;;;;;;;;
70077814;201710;2017-10-28;0.4;1.0;4.0;75.0;0.0;0.0;0.0;0.0;;5.0;10.0;49.0;;;;;;;;;;;;;;
70077822;201710;2017-10-16;0.6;1.0;3.0;50.0;0.0;0.0;1.0;1.0;;5.0;10.0;60.0;;;;;;;;;;;;;;
70077824;201710;2017-10-06;3.7;0.0;2.0;47.0;0.0;0.0;1.0;0.0;;3.0;8.0;50.0;;;;;;;;;;;;;;
70077834;201710;2017-10-25;0.8;1.0;3.0;49.0;0.0;0.0;1.0;2.0;;4.5;2.0;50.0;;;;;;;;;;;;;;
70077852;201710;2017-10-14;2.0;1.0;2.0;63.0;0.0;0.0;0.0;0.0;;10.0;10.0;50.0;;;;;;;;;;;;;;
70077864;201710;2017-10-25;0.7;0.0;4.0;26.0;0.0;0.0;1.0;0.0;;2.0;8.0;75.0;;;;;;;;;;;;;;
70077866;201710;2017-10-08;1.1;1.0;3.0;51.0;0.0;0.0;0.0;2.0;;2.0;5.0;10.0;;;;;;;;;;;;;;
70077879;201710;2017-10-02;3.2;1.0;2.0;80.0;0.0;0.0;0.0;0.0;;-10.0;10.0;50.0;;;;;;;;;;;;;;
70077883;201710;2017-10-21;0.7;0.0;4.0;74.0;0.0;0.0;1.0;0.0;;4.0;10.0;31.0;;;;;;;;;;;;;;
70077888;201710;2017-10-16;1.0;0.0;3.0;68.0;0.0;0.0;1.0;0.0;;15.0;14.0;2.0;;;;;;;;;;;;;;
70077891;201710;2017-10-25;2.0;0.0;2.0;57.0;0.0;0.0;1.0;0.0;;2.0;1.0;70.0;;;;;;;;;;;;;;
70077893;201710;2017-10-05;0.5;1.0;4.0;42.0;0.0;0.0;0.0;1.0;;4.0;5.0;30.0;;;;;;;;;;;;;;
70077894;201710;2017-10-17;0.6;1.0;4.0;71.0;0.0;0.0;0.0;0.0;;5.0;12.0;8.0;;;;;;;;;;;;;;
70077918;201710;2017-10-16;0.9;0.0;3.0;31.0;0.0;0.0;1.0;0.0;;5.0;5.0;50.0;;;;;;;;;;;;;;
70077925;201710;2017-10-03;0.8;0.0;3.0;61.0;0.0;0.0;1.0;0.0;;4.0;6.0;75.0;;;;;;;;;;;;;;
70077933;201710;2017-10-30;1.0;0.0;3.0;51.0;0.0;0.0;1.0;2.0;;3.0;1.5;30.0;;;;;;;;;;;;;;
70077935;201710;2017-10-04;0.7;1.0;4.0;23.0;0.0;0.0;1.0;0.0;;0.0;0.1;50.0;;;;;;;;;;;;;;
70077951;201710;2017-10-15;0.7;0.0;4.0;58.0;0.0;0.0;1.0;1.0;;2.0;2.0;60.0;;;;;;;;;;;;;;
70077956;201710;2017-10-09;1.2;0.0;3.0;68.0;0.0;0.0;1.0;2.0;;4.0;3.0;69.0;;;;;;;;;;;;;;
70077957;201710;2017-10-25;1.3;1.0;3.0;55.0;0.0;0.0;1.0;0.0;;2.4;5.0;50.0;;;;;;;;;;;;;;
70077963;201710;2017-10-22;3.4;1.0;2.0;61.0;0.0;1.0;0.0;0.0;;10.0;5.0;10.0;;;;;;;;;;;;;;
70077974;201710;2017-10-22;0.5;0.0;4.0;57.0;0.0;0.0;0.0;0.0;;2.0;5.0;30.0;;;;;;;;;;;;;;
70077978;201710;2017-10-06;1.0;1.0;3.0;40.0;0.0;0.0;1.0;1.0;;2.0;2.0;50.0;;;;;;;;;;;;;;
70077986;201710;2017-10-24;0.6;0.0;4.0;29.0;0.0;0.0;0.0;0.0;;3.0;1.1;40.0;;;;;;;;;;;;;;
70077992;201710;2017-10-11;0.8;0.0;3.0;69.0;0.0;0.0;1.0;0.0;;4.0;15.0;60.0;;;;;;;;;;;;;;
70078003;201710;2017-10-07;2.1;1.0;2.0;37.0;0.0;0.0;1.0;2.0;;2.0;2.0;11.0;;;;;;;;;;;;;;
70078008;201710;2017-10-30;2.7;1.0;2.0;62.0;0.0;0.0;1.0;0.0;;4.0;3.0;40.0;;;;;;;;;;;;;;
70078010;201710;2017-10-30;0.6;0.0;4.0;29.0;0.0;0.0;1.0;1.0;;-0.2;5.0;40.0;;;;;;;;;;;;;;
70078022;201710;2017-10-21;1.2;1.0;3.0;26.0;0.0;0.0;1.0;1.0;;0.0;0.0;51.0;;;;;;;;;;;;;;
70078029;201710;2017-10-14;1.2;0.0;3.0;72.0;0.0;0.0;1.0;2.0;;2.0;2.0;80.0;;;;;;;;;;;;;;
70078040;201710;2017-10-03;0.6;1.0;4.0;36.0;0.0;0.0;1.0;0.0;;3.0;-2.0;84.0;;;;;;;;;;;;;;
70078051;201710;2017-10-24;0.5;1.0;4.0;33.0;0.0;0.0;0.0;0.0;;3.0;-2.0;40.0;;;;;;;;;;;;;;
70078055;201710;2017-10-04;2.4;0.0;2.0;69.0;0.0;0.0;1.0;0.0;;2.0;5.0;61.0;;;;;;;;;;;;;;
70078063;201710;2017-10-22;0.5;1.0;4.0;63.0;0.0;0.0;1.0;1.0;;4.0;3.0;25.0;;;;;;;;;;;;;;
70078068;201710;2017-10-22;1.0;0.0;3.0;52.0;0.0;0.0;0.0;0.0;;3.0;4.0;90.0;;;;;;;;;;;;;;
70078073;201710;2017-10-27;0.5;1.0;4.0;33.0;0.0;0.0;1.0;3.0;;2.0;5.0;35.0;;;;;;;;;;;;;;
70078111;201710;2017-10-09;0.7;1.0;4.0;27.0;0.0;0.0;1.0;0.0;;-2.0;4.0;40.0;;;;;;;;;;;;;;
70078118;201710;2017-10-30;1.1;1.0;3.0;48.0;0.0;0.0;1.0;1.0;;1.2;-16.2;50.0;;;;;;;;;;;;;;
70078134;201710;2017-10-16;0.6;1.0;4.0;37.0;0.0;0.0;0.0;0.0;;1.0;2.0;25.0;;;;;;;;;;;;;;
70078136;201710;2017-10-04;0.5;1.0;4.0;32.0;0.0;0.0;1.0;1.0;;2.0;1.0;10.0;;;;;;;;;;;;;;
70078146;201710;2017-10-03;0.6;1.0;4.0;38.0;0.0;1.0;0.0;0.0;;2.0;4.0;60.0;;;;;;;;;;;;;;
70078147;201710;2017-10-04;0.6;1.0;4.0;31.0;1.0;0.0;1.0;0.0;;5.0;3.0;54.0;;;;;;;;;;;;;;
70078154;201710;2017-10-21;0.9;0.0;3.0;55.0;0.0;0.0;1.0;2.0;;3.0;5.0;70.0;;;;;;;;;;;;;;
70078158;201710;2017-10-04;0.9;0.0;3.0;35.0;0.0;1.0;1.0;3.0;;2.0;5.0;15.0;;;;;;;;;;;;;;
70078161;201710;2017-10-14;0.4;0.0;4.0;74.0;0.0;0.0;1.0;0.0;;5.0;10.0;90.0;;;;;;;;;;;;;;
70078165;201710;2017-10-13;0.8;1.0;4.0;29.0;0.0;0.0;0.0;1.0;;15.0;3.0;36.0;;;;;;;;;;;;;;
70078166;201710;2017-10-06;1.4;1.0;3.0;26.0;0.0;1.0;0.0;0.0;;25.0;15.0;20.0;;;;;;;;;;;;;;
70078176;201710;2017-10-24;2.9;1.0;2.0;56.0;0.0;0.0;0.0;1.0;;5.0;12.0;100.0;;;;;;;;;;;;;;
70078178;201710;2017-10-09;0.6;0.0;4.0;31.0;0.0;0.0;1.0;2.0;;2.0;2.0;20.0;;;;;;;;;;;;;;
70078185;201710;2017-10-03;3.7;1.0;2.0;46.0;0.0;0.0;0.0;0.0;;2.0;2.0;50.0;;;;;;;;;;;;;;
70078186;201710;2017-10-29;0.5;0.0;4.0;72.0;0.0;0.0;1.0;0.0;;3.0;7.0;50.0;;;;;;;;;;;;;;
70078188;201710;2017-10-06;0.7;0.0;4.0;70.0;0.0;0.0;1.0;0.0;;2.0;5.0;80.0;;;;;;;;;;;;;;
70078195;201710;2017-10-10;1.1;0.0;3.0;39.0;0.0;0.0;1.0;0.0;;1.0;1.0;34.0;;;;;;;;;;;;;;
70078206;201710;2017-10-23;0.5;0.0;4.0;71.0;0.0;0.0;1.0;0.0;;2.0;10.0;10.0;;;;;;;;;;;;;;
70078207;201710;2017-10-29;0.7;1.0;3.0;56.0;1.0;0.0;0.0;0.0;;20.0;16.0;3.0;;;;;;;;;;;;;;
70078223;201710;2017-10-29;0.6;0.0;4.0;32.0;0.0;0.0;1.0;1.0;;2.0;2.0;60.0;;;;;;;;;;;;;;
70078232;201710;2017-10-21;0.5;0.0;4.0;68.0;0.0;0.0;0.0;0.0;;10.0;10.0;20.0;;;;;;;;;;;;;;
70078248;201710;2017-10-29;1.0;0.0;3.0;50.0;0.0;0.0;1.0;0.0;;2.0;3.0;42.0;;;;;;;;;;;;;;
70078249;201710;2017-10-13;0.6;0.0;4.0;50.0;0.0;0.0;0.0;0.0;;3.0;4.0;36.0;;;;;;;;;;;;;;
70078250;201710;2017-10-14;0.9;1.0;3.0;37.0;0.0;0.0;1.0;2.0;;2.0;5.0;50.0;;;;;;;;;;;;;;
70078262;201710;2017-10-02;0.4;1.0;4.0;55.0;0.0;0.0;1.0;2.0;;3.5;4.0;17.0;;;;;;;;;;;;;;
70078263;201710;2017-10-05;0.7;0.0;4.0;47.0;0.0;0.0;1.0;0.0;;4.0;-10.0;70.0;;;;;;;;;;;;;;
70078264;201710;2017-10-16;0.6;0.0;4.0;34.0;0.0;0.0;1.0;1.0;;1.0;4.0;54.0;;;;;;;;;;;;;;
70078271;201710;2017-10-20;3.4;0.0;2.0;52.0;0.0;0.0;1.0;0.0;;6.0;6.0;53.0;;;;;;;;;;;;;;
70078276;201710;2017-10-24;0.5;0.0;4.0;51.0;0.0;0.0;1.0;2.0;;3.0;6.0;50.0;;;;;;;;;;;;;;
70078294;201710;2017-10-04;0.4;1.0;4.0;65.0;0.0;0.0;0.0;0.0;;1.0;-3.0;70.0;;;;;;;;;;;;;;
70078307;201710;2017-10-18;0.6;0.0;3.0;63.0;0.0;0.0;1.0;0.0;;2.0;2.0;47.0;;;;;;;;;;;;;;
70078315;201710;2017-10-03;0.5;1.0;4.0;68.0;0.0;0.0;1.0;0.0;;2.0;5.0;51.0;;;;;;;;;;;;;;
70078320;201710;2017-10-10;0.9;0.0;3.0;39.0;0.0;0.0;0.0;1.0;;10.0;1.0;50.0;;;;;;;;;;;;;;
70078322;201710;2017-10-24;0.7;1.0;4.0;48.0;0.0;0.0;0.0;1.0;;5.0;5.0;50.0;;;;;;;;;;;;;;
70078323;201710;2017-10-24;2.8;1.0;2.0;60.0;0.0;0.0;1.0;1.0;;0.0;5.0;4.0;;;;;;;;;;;;;;
70078324;201710;2017-10-23;0.7;0.0;4.0;66.0;0.0;0.0;1.0;0.0;;2.0;2.0;60.0;;;;;;;;;;;;;;
70078326;201710;2017-10-17;0.9;1.0;3.0;57.0;0.0;0.0;1.0;0.0;;-2.0;4.0;75.0;;;;;;;;;;;;;;
70078333;201710;2017-10-14;0.8;1.0;4.0;28.0;0.0;0.0;1.0;0.0;;3.0;3.5;20.0;;;;;;;;;;;;;;
70078339;201710;2017-10-05;0.6;1.0;4.0;39.0;0.0;0.0;1.0;0.0;;2.0;-3.0;21.0;;;;;;;;;;;;;;
70078341;201710;2017-10-03;0.4;0.0;4.0;73.0;0.0;0.0;1.0;0.0;;3.0;3.0;70.0;;;;;;;;;;;;;;
70078359;201710;2017-10-18;3.4;0.0;2.0;53.0;0.0;0.0;0.0;0.0;;2.0;2.0;18.0;;;;;;;;;;;;;;
70078361;201710;2017-10-16;2.8;0.0;2.0;79.0;0.0;0.0;1.0;1.0;;2.0;1.0;50.0;;;;;;;;;;;;;;
70078381;201710;2017-10-02;0.6;0.0;4.0;33.0;0.0;0.0;0.0;0.0;;3.0;4.0;75.0;;;;;;;;;;;;;;
70078398;201710;2017-10-03;0.4;0.0;4.0;71.0;0.0;0.0;1.0;0.0;;2.0;2.0;19.0;;;;;;;;;;;;;;
70078399;201710;2017-10-13;0.7;1.0;4.0;25.0;0.0;0.0;0.0;0.0;;1.0;3.0;60.0;;;;;;;;;;;;;;
70078444;201710;2017-10-14;0.6;1.0;4.0;69.0;0.0;0.0;0.0;0.0;;2.0;3.0;45.0;;;;;;;;;;;;;;
70078466;201710;2017-10-21;0.9;0.0;4.0;67.0;0.0;0.0;0.0;0.0;;5.0;-2.0;40.0;;;;;;;;;;;;;;
70078519;201710;2017-10-07;3.7;1.0;2.0;38.0;0.0;1.0;0.0;0.0;;5.0;4.0;4.0;;;;;;;;;;;;;;
70078532;201710;2017-10-10;0.5;0.0;4.0;56.0;0.0;1.0;0.0;0.0;;8.0;5.0;30.0;;;;;;;;;;;;;;
70078537;201710;2017-10-23;0.8;1.0;4.0;37.0;1.0;0.0;1.0;0.0;;5.0;2.0;50.0;;;;;;;;;;;;;;
70078560;201710;2017-10-16;0.7;0.0;3.0;55.0;0.0;0.0;1.0;0.0;;3.0;8.0;65.0;;;;;;;;;;;;;;
70078562;201710;2017-10-09;0.5;1.0;4.0;63.0;0.0;0.0;0.0;0.0;;3.0;5.0;50.0;;;;;;;;;;;;;;
70078567;201710;2017-10-06;1.2;0.0;3.0;29.0;0.0;0.0;1.0;0.0;;2.0;4.0;80.0;;;;;;;;;;;;;;
70078596;201710;2017-10-24;0.9;0.0;3.0;50.0;0.0;1.0;1.0;0.0;;3.4;5.0;50.0;;;;;;;;;;;;;;
70078599;201710;2017-10-03;1.2;0.0;3.0;58.0;0.0;0.0;1.0;0.0;;3.0;3.0;50.0;;;;;;;;;;;;;;
70078600;201710;2017-10-19;0.4;1.0;4.0;77.0;0.0;0.0;1.0;0.0;;3.0;10.0;60.0;;;;;;;;;;;;;;
70078610;201710;2017-10-15;0.5;0.0;4.0;73.0;0.0;1.0;1.0;0.0;;3.0;8.0;10.0;;;;;;;;;;;;;;
70078614;201710;2017-10-24;1.0;1.0;3.0;29.0;0.0;0.0;1.0;0.0;;2.0;2.0;9.0;;;;;;;;;;;;;;
70078619;201710;2017-10-18;1.1;0.0;3.0;54.0;1.0;0.0;1.0;1.0;;2.0;5.0;31.0;;;;;;;;;;;;;;
70078631;201710;2017-10-14;0.4;1.0;4.0;49.0;0.0;0.0;0.0;1.0;;1.0;2.0;50.0;;;;;;;;;;;;;;
70078653;201710;2017-10-25;0.6;0.0;4.0;49.0;0.0;0.0;1.0;1.0;;3.0;4.0;10.0;;;;;;;;;;;;;;
70078665;201710;2017-10-03;0.7;1.0;4.0;24.0;0.0;0.0;1.0;2.0;;2.0;5.0;4.0;;;;;;;;;;;;;;
70078675;201710;2017-10-05;1.0;0.0;3.0;73.0;0.0;0.0;0.0;0.0;;2.0;5.0;60.0;;;;;;;;;;;;;;
70078686;201710;2017-10-03;2.7;1.0;2.0;45.0;0.0;0.0;1.0;0.0;;0.0;0.0;41.0;;;;;;;;;;;;;;
70078694;201710;2017-10-15;0.8;1.0;4.0;23.0;0.0;0.0;0.0;0.0;;7.0;10.0;70.0;;;;;;;;;;;;;;
70078711;201710;2017-10-20;0.8;1.0;3.0;63.0;0.0;1.0;0.0;1.0;;30.0;15.0;30.0;;;;;;;;;;;;;;
70078724;201710;2017-10-09;0.4;1.0;4.0;51.0;0.0;0.0;1.0;0.0;;2.0;3.0;52.0;;;;;;;;;;;;;;
70078726;201710;2017-10-14;0.6;0.0;3.0;72.0;0.0;0.0;1.0;0.0;;2.0;3.0;10.0;;;;;;;;;;;;;;
70078729;201710;2017-10-14;0.5;1.0;4.0;25.0;0.0;0.0;1.0;0.0;;1.0;0.0;40.0;;;;;;;;;;;;;;
70078731;201710;2017-10-26;0.5;0.0;4.0;60.0;1.0;0.0;1.0;0.0;;3.0;10.0;30.0;;;;;;;;;;;;;;
70078736;201710;2017-10-26;1.0;0.0;3.0;79.0;0.0;0.0;1.0;1.0;;1.0;5.0;50.0;;;;;;;;;;;;;;
