userid;wid;date;weight;female;educ;age;hispanic;black;couple;num_kids;owner;inflation;house_price_change;prob_stocks_up;num_lit_q1;num_lit_q1_correct;num_lit_q2;num_lit_q2_correct;num_lit_q3;num_lit_q3_correct;num_lit_q5;num_lit_q5_correct;num_lit_q6;num_lit_q6_correct;num_lit_q8;num_lit_q8_correct;num_lit_q9;num_lit_q9_correct
70090264;201811;2018-11-13;1.0;0.0;3.0;70.0;0.0;0.0;0.0;0.0;;5.0;5.0;44.0;;;;;;;;;;;;;;
70090322;201811;2018-11-12;0.4;0.0;4.0;66.0;0.0;0.0;1.0;0.0;;3.0;6.0;8.0;;;;;;;;;;;;;;
70090328;201811;2018-11-02;0.8;0.0;3.0;60.0;0.0;0.0;1.0;0.0;;2.5;3.0;74.0;;;;;;;;;;;;;;
70090333;201811;2018-11-05;0.7;0.0;4.0;52.0;0.0;0.0;1.0;3.0;;4.0;10.0;9.0;;;;;;;;;;;;;;
70090353;201811;2018-11-03;1.1;0.0;3.0;64.0;0.0;0.0;0.0;0.0;;4.0;-5.0;35.0;;;;;;;;;;;;;;
70090362;201811;2018-11-12;0.9;0.0;3.0;67.0;0.0;0.0;0.0;0.0;;4.0;8.0;30.0;;;;;;;;;;;;;;
70090376;201811;2018-11-03;2.8;1.0;2.0;59.0;0.0;0.0;0.0;3.0;;2.0;1.0;40.0;;;;;;;;;;;;;;
70090381;201811;2018-11-12;0.6;0.0;4.0;28.0;0.0;0.0;1.0;0.0;;3.0;10.0;67.0;;;;;;;;;;;;;;
70090421;201811;2018-11-25;0.8;1.0;4.0;30.0;0.0;0.0;1.0;0.0;;5.0;-3.0;1.0;;;;;;;;;;;;;;
70090429;201811;2018-11-29;0.8;1.0;4.0;36.0;0.0;0.0;1.0;2.0;;1.5;2.5;15.0;;;;;;;;;;;;;;
70090452;201811;2018-11-04;0.9;0.0;3.0;68.0;0.0;0.0;0.0;0.0;;2.0;5.0;65.0;;;;;;;;;;;;;;
70090517;201811;2018-11-18;0.5;0.0;4.0;45.0;0.0;1.0;1.0;3.0;;2.0;2.0;50.0;;;;;;;;;;;;;;
70090590;201811;2018-11-19;0.4;0.0;4.0;47.0;0.0;0.0;1.0;2.0;;15.0;5.0;39.0;;;;;;;;;;;;;;
70090750;201811;2018-11-12;0.8;0.0;4.0;47.0;0.0;0.0;1.0;0.0;;10.0;10.0;50.0;;;;;;;;;;;;;;
70090755;201811;2018-11-12;0.5;1.0;4.0;45.0;0.0;0.0;0.0;1.0;;2.0;5.0;60.0;;;;;;;;;;;;;;
70090756;201811;2018-11-21;2.6;1.0;1.0;51.0;1.0;0.0;0.0;0.0;;3.0;2.0;21.0;;;;;;;;;;;;;;
70090797;201811;2018-11-22;0.6;1.0;4.0;73.0;0.0;0.0;0.0;0.0;;3.0;2.0;20.0;;;;;;;;;;;;;;
70090848;201811;2018-11-17;0.8;1.0;3.0;38.0;0.0;0.0;0.0;0.0;;12.0;5.0;50.0;;;;;;;;;;;;;;
70090857;201811;2018-11-25;0.6;0.0;4.0;50.0;0.0;0.0;0.0;0.0;;3.0;-4.0;35.0;;;;;;;;;;;;;;
70090920;201811;2018-11-21;3.4;1.0;2.0;61.0;0.0;0.0;1.0;0.0;;5.0;3.0;10.0;;;;;;;;;;;;;;
