userid;wid;date;weight;female;educ;age;hispanic;black;couple;num_kids;owner;inflation;house_price_change;prob_stocks_up;num_lit_q1;num_lit_q1_correct;num_lit_q2;num_lit_q2_correct;num_lit_q3;num_lit_q3_correct;num_lit_q5;num_lit_q5_correct;num_lit_q6;num_lit_q6_correct;num_lit_q8;num_lit_q8_correct;num_lit_q9;num_lit_q9_correct
70000238;201309;2013-09-05;0.8;0.0;3.0;74.0;0.0;0.0;;;;2.0;20.0;50.0;;;;;;;;;;;;;;
70000239;201309;2013-09-03;0.4;1.0;4.0;67.0;0.0;0.0;;;;10.0;10.0;30.0;;;;;;;;;;;;;;
70000312;201309;2013-09-04;0.4;0.0;4.0;50.0;0.0;0.0;;;;4.0;20.0;70.0;;;;;;;;;;;;;;
70000327;201309;2013-09-03;1.2;0.0;3.0;58.0;0.0;0.0;;;;10.0;15.0;10.0;;;;;;;;;;;;;;
70000337;201309;2013-09-04;5.1;1.0;2.0;40.0;0.0;0.0;;;;15.0;10.0;10.0;;;;;;;;;;;;;;
70000339;201309;2013-09-04;0.8;1.0;3.0;52.0;0.0;0.0;;2.0;;8.0;5.0;40.0;;;;;;;;;;;;;;
70000341;201309;2013-09-08;0.6;1.0;4.0;45.0;0.0;0.0;;2.0;;10.0;15.0;50.0;;;;;;;;;;;;;;
70003202;201309;2013-09-20;0.8;1.0;4.0;64.0;0.0;0.0;;2.0;;3.0;5.0;40.0;;;;;;;;;;;;;;
70003208;201309;2013-09-03;0.4;0.0;4.0;70.0;0.0;0.0;;0.0;;2.0;15.0;60.0;;;;;;;;;;;;;;
70003238;201309;2013-09-05;1.2;0.0;3.0;58.0;0.0;0.0;;0.0;;3.0;5.0;25.0;;;;;;;;;;;;;;
70003252;201309;2013-09-12;0.8;0.0;3.0;65.0;0.0;0.0;;0.0;;4.0;6.0;10.0;;;;;;;;;;;;;;
70003260;201309;2013-09-09;0.5;0.0;4.0;67.0;0.0;0.0;;0.0;;1.0;5.0;80.0;;;;;;;;;;;;;;
70003265;201309;2013-09-05;0.4;0.0;4.0;71.0;0.0;0.0;;0.0;;2.5;6.0;50.0;;;;;;;;;;;;;;
70003271;201309;2013-09-09;0.6;1.0;3.0;51.0;0.0;0.0;;0.0;;4.0;5.0;18.0;;;;;;;;;;;;;;
70006290;201309;2013-09-20;0.4;1.0;4.0;66.0;0.0;0.0;;0.0;;4.0;-10.0;10.0;;;;;;;;;;;;;;
70006299;201309;2013-09-04;4.5;1.0;2.0;71.0;0.0;0.0;;0.0;;50.0;30.0;47.0;;;;;;;;;;;;;;
70009290;201309;2013-09-07;3.4;1.0;2.0;57.0;0.0;0.0;;0.0;;90.0;25.0;20.0;;;;;;;;;;;;;;
70009498;201309;2013-09-13;1.7;1.0;3.0;32.0;1.0;0.0;;0.0;;15.0;5.0;17.0;;;;;;;;;;;;;;
70009836;201309;2013-09-04;0.3;0.0;4.0;62.0;0.0;0.0;;0.0;;3.0;15.0;60.0;;;;;;;;;;;;;;
70009858;201309;2013-09-29;0.5;1.0;3.0;52.0;0.0;0.0;;0.0;;3.0;5.0;50.0;;;;;;;;;;;;;;
70009866;201309;2013-09-07;0.4;1.0;4.0;38.0;0.0;0.0;;0.0;;3.0;8.0;25.0;;;;;;;;;;;;;;
70009874;201309;2013-09-11;0.7;0.0;3.0;38.0;0.0;0.0;;0.0;;5.0;2.0;25.0;;;;;;;;;;;;;;
70009905;201309;2013-09-11;0.2;0.0;4.0;57.0;0.0;0.0;;0.0;;5.0;5.0;34.0;;;;;;;;;;;;;;
70009913;201309;2013-09-16;4.0;1.0;2.0;43.0;0.0;0.0;;0.0;;15.0;7.0;0.0;;;;;;;;;;;;;;
70009925;201309;2013-09-24;0.4;1.0;4.0;37.0;0.0;0.0;;0.0;;2.0;1.0;50.0;;;;;;;;;;;;;;
70009926;201309;2013-09-16;1.3;0.0;3.0;47.0;0.0;0.0;;1.0;;5.0;5.0;40.0;;;;;;;;;;;;;;
70009966;201309;2013-09-03;0.3;0.0;4.0;68.0;0.0;0.0;;1.0;;7.0;3.0;40.0;;;;;;;;;;;;;;
70009992;201309;2013-09-06;0.2;0.0;4.0;55.0;0.0;0.0;;1.0;;3.0;10.0;50.0;;;;;;;;;;;;;;
70010047;201309;2013-09-03;2.5;0.0;2.0;61.0;0.0;0.0;;1.0;;3.0;6.0;60.0;;;;;;;;;;;;;;
70010139;201309;2013-09-03;0.3;0.0;4.0;64.0;0.0;0.0;;1.0;;3.0;5.0;50.0;;;;;;;;;;;;;;
70010173;201309;2013-09-04;0.3;0.0;4.0;45.0;0.0;0.0;;1.0;;3.0;6.0;50.0;;;;;;;;;;;;;;
70010210;201309;2013-09-06;0.9;1.0;3.0;57.0;0.0;0.0;;1.0;;5.0;12.0;5.0;;;;;;;;;;;;;;
70010252;201309;2013-09-25;0.5;0.0;4.0;38.0;0.0;0.0;;0.0;;4.0;4.0;60.0;;;;;;;;;;;;;;
70010256;201309;2013-09-12;1.9;0.0;2.0;65.0;0.0;0.0;;0.0;;5.0;10.0;20.0;;;;;;;;;;;;;;
70010315;201309;2013-09-05;1.9;0.0;2.0;73.0;0.0;0.0;;0.0;;6.0;8.0;53.0;;;;;;;;;;;;;;
70010326;201309;2013-09-04;0.6;1.0;3.0;49.0;0.0;0.0;;1.0;;-6.0;6.0;51.0;;;;;;;;;;;;;;
70010376;201309;2013-09-10;0.6;0.0;4.0;62.0;0.0;0.0;;0.0;;5.0;10.0;73.0;;;;;;;;;;;;;;
70010419;201309;2013-09-04;0.5;0.0;4.0;32.0;0.0;0.0;;0.0;;3.0;4.0;50.0;;;;;;;;;;;;;;
70010726;201309;2013-09-04;0.6;0.0;4.0;42.0;0.0;0.0;;0.0;;-3.0;-2.0;50.0;;;;;;;;;;;;;;
70010739;201309;2013-09-05;0.7;0.0;4.0;66.0;0.0;0.0;;0.0;;4.0;10.0;50.0;;;;;;;;;;;;;;
70010744;201309;2013-09-30;0.8;1.0;4.0;38.0;0.0;0.0;;0.0;;3.0;5.0;60.0;;;;;;;;;;;;;;
70010813;201309;2013-09-06;0.6;0.0;4.0;31.0;0.0;0.0;;1.0;;5.0;15.0;70.0;;;;;;;;;;;;;;
70010845;201309;2013-09-04;1.2;1.0;4.0;39.0;0.0;1.0;;1.0;;-18.0;18.0;18.0;;;;;;;;;;;;;;
70010902;201309;2013-09-15;0.7;0.0;4.0;61.0;0.0;0.0;;0.0;;2.0;1.5;100.0;;;;;;;;;;;;;;
70010913;201309;2013-09-10;1.1;0.0;4.0;61.0;0.0;0.0;;0.0;;1.5;10.0;60.0;;;;;;;;;;;;;;
70011011;201309;2013-09-10;0.5;0.0;4.0;52.0;0.0;0.0;;0.0;;3.0;1.0;20.0;;;;;;;;;;;;;;
70011068;201309;2013-09-07;1.2;1.0;4.0;24.0;0.0;1.0;;2.0;;4.0;-2.0;50.0;;;;;;;;;;;;;;
70011069;201309;2013-09-21;0.5;1.0;4.0;56.0;0.0;0.0;;2.0;;5.0;5.0;70.0;;;;;;;;;;;;;;
70011074;201309;2013-09-04;1.0;0.0;3.0;54.0;0.0;0.0;;1.0;;3.0;8.0;70.0;;;;;;;;;;;;;;
70011091;201309;2013-09-12;1.0;0.0;3.0;65.0;0.0;0.0;;1.0;;5.0;10.0;34.0;;;;;;;;;;;;;;
70011099;201309;2013-09-12;1.0;0.0;3.0;71.0;0.0;0.0;;1.0;;10.0;15.0;10.0;;;;;;;;;;;;;;
70011161;201309;2013-09-03;2.4;0.0;2.0;54.0;1.0;0.0;;1.0;;10.0;5.0;5.0;;;;;;;;;;;;;;
70011180;201309;2013-09-10;6.3;0.0;2.0;76.0;0.0;0.0;;1.0;;5.0;5.0;50.0;;;;;;;;;;;;;;
70011191;201309;2013-09-04;0.7;1.0;4.0;41.0;0.0;0.0;;1.0;;2.0;5.0;20.0;;;;;;;;;;;;;;
70011226;201309;2013-09-20;0.6;0.0;4.0;30.0;0.0;0.0;;1.0;;3.0;5.0;75.0;;;;;;;;;;;;;;
70011244;201309;2013-09-26;0.8;0.0;4.0;56.0;0.0;0.0;;2.0;;2.0;-3.0;40.0;;;;;;;;;;;;;;
70011246;201309;2013-09-03;2.3;1.0;3.0;37.0;1.0;1.0;;2.0;;30.0;20.0;0.0;;;;;;;;;;;;;;
70011313;201309;2013-09-04;1.3;1.0;3.0;56.0;0.0;0.0;;2.0;;5.0;15.0;25.0;;;;;;;;;;;;;;
70012305;201309;2013-09-16;1.1;0.0;3.0;59.0;0.0;0.0;;2.0;;1.0;-10.0;10.0;;;;;;;;;;;;;;
70012590;201309;2013-09-08;1.7;0.0;3.0;29.0;1.0;0.0;;0.0;;0.4;1.4;20.0;;;;;;;;;;;;;;
70012682;201309;2013-09-09;0.4;1.0;4.0;63.0;0.0;0.0;;0.0;;1.0;3.0;50.0;;;;;;;;;;;;;;
70012715;201309;2013-09-11;0.3;0.0;4.0;57.0;0.0;0.0;;2.0;;5.0;8.0;50.0;;;;;;;;;;;;;;
70012727;201309;2013-09-06;0.2;0.0;4.0;57.0;0.0;0.0;;2.0;;3.0;10.0;51.0;;;;;;;;;;;;;;
70012757;201309;2013-09-04;0.2;0.0;4.0;57.0;0.0;0.0;;2.0;;6.0;4.0;;;;;;;;;;;;;;;
70012795;201309;2013-09-04;2.9;0.0;2.0;59.0;0.0;0.0;;2.0;;3.0;8.0;70.0;;;;;;;;;;;;;;
70012809;201309;2013-09-04;0.6;1.0;3.0;63.0;0.0;0.0;;2.0;;-2.0;5.0;20.0;;;;;;;;;;;;;;
70012810;201309;2013-09-08;0.7;0.0;4.0;31.0;0.0;0.0;;2.0;;5.0;7.0;60.0;;;;;;;;;;;;;;
70012815;201309;2013-09-11;0.4;0.0;4.0;67.0;0.0;0.0;;2.0;;2.7;3.5;75.0;;;;;;;;;;;;;;
70012856;201309;2013-09-04;4.3;0.0;2.0;33.0;0.0;0.0;;2.0;;2.9;4.0;;;;;;;;;;;;;;;
70012866;201309;2013-09-04;0.5;0.0;4.0;39.0;0.0;0.0;;2.0;;2.0;8.0;40.0;;;;;;;;;;;;;;
70012930;201309;2013-09-16;0.2;0.0;4.0;54.0;0.0;0.0;;2.0;;6.0;10.0;41.0;;;;;;;;;;;;;;
70012979;201309;2013-09-10;1.4;1.0;3.0;38.0;0.0;0.0;;2.0;;-5.0;5.0;50.0;;;;;;;;;;;;;;
70012999;201309;2013-09-16;0.4;0.0;4.0;41.0;0.0;0.0;;2.0;;3.0;5.0;50.0;;;;;;;;;;;;;;
70013004;201309;2013-09-04;2.8;0.0;3.0;21.0;0.0;0.0;;0.0;;2.0;1.0;30.0;;;;;;;;;;;;;;
70013008;201309;2013-09-15;0.4;0.0;4.0;46.0;0.0;0.0;;0.0;;3.0;4.0;60.0;;;;;;;;;;;;;;
70013064;201309;2013-09-12;1.4;0.0;2.0;50.0;0.0;0.0;;2.0;;6.0;2.0;33.0;;;;;;;;;;;;;;
70013071;201309;2013-09-04;0.4;0.0;4.0;70.0;0.0;0.0;;2.0;;10.0;-10.0;90.0;;;;;;;;;;;;;;
70013091;201309;2013-09-19;0.6;1.0;3.0;48.0;0.0;0.0;;2.0;;-1.0;3.0;20.0;;;;;;;;;;;;;;
70013273;201309;2013-09-09;1.5;0.0;3.0;58.0;0.0;0.0;;2.0;;20.0;15.0;8.0;;;;;;;;;;;;;;
70013331;201309;2013-09-04;0.6;1.0;4.0;37.0;0.0;0.0;;2.0;;-5.0;5.0;35.0;;;;;;;;;;;;;;
70013342;201309;2013-09-05;0.5;1.0;4.0;70.0;0.0;0.0;;1.0;;2.0;25.0;49.0;;;;;;;;;;;;;;
70013344;201309;2013-09-25;1.0;0.0;3.0;57.0;0.0;0.0;;1.0;;5.0;5.0;75.0;;;;;;;;;;;;;;
70013364;201309;2013-09-29;3.1;1.0;2.0;63.0;0.0;0.0;;1.0;;5.0;5.0;30.0;;;;;;;;;;;;;;
70013381;201309;2013-09-06;0.4;1.0;4.0;55.0;0.0;0.0;;1.0;;5.0;5.0;10.0;;;;;;;;;;;;;;
70013397;201309;2013-09-23;0.6;1.0;4.0;30.0;0.0;1.0;;1.0;;5.0;5.0;9.0;;;;;;;;;;;;;;
70013407;201309;2013-09-05;0.8;0.0;3.0;58.0;0.0;0.0;;1.0;;4.0;2.0;50.0;;;;;;;;;;;;;;
70013433;201309;2013-09-26;0.5;0.0;4.0;60.0;0.0;1.0;;1.0;;2.0;1.0;59.0;;;;;;;;;;;;;;
70013447;201309;2013-09-14;0.5;1.0;4.0;79.0;0.0;1.0;;1.0;;5.0;5.0;40.0;;;;;;;;;;;;;;
70013504;201309;2013-09-07;0.7;0.0;4.0;65.0;0.0;0.0;;1.0;;2.0;5.0;60.0;;;;;;;;;;;;;;
70013526;201309;2013-09-19;0.5;0.0;4.0;50.0;0.0;0.0;;1.0;;2.5;3.0;25.0;;;;;;;;;;;;;;
