userid;wid;date;weight;female;educ;age;hispanic;black;couple;num_kids;owner;inflation;house_price_change;prob_stocks_up;num_lit_q1;num_lit_q1_correct;num_lit_q2;num_lit_q2_correct;num_lit_q3;num_lit_q3_correct;num_lit_q5;num_lit_q5_correct;num_lit_q6;num_lit_q6_correct;num_lit_q8;num_lit_q8_correct;num_lit_q9;num_lit_q9_correct
70100611;201910;2019-10-21;0.8;1.0;4.0;30.0;0.0;0.0;1.0;0.0;;2.0;5.0;51.0;;;;;;;;;;;;;;
70100663;201910;2019-10-20;1.1;0.0;3.0;63.0;0.0;0.0;1.0;0.0;;2.5;5.0;50.0;;;;;;;;;;;;;;
70100669;201910;2019-10-19;0.7;0.0;3.0;58.0;0.0;0.0;0.0;0.0;;-2.0;2.0;70.0;;;;;;;;;;;;;;
70100759;201910;2019-10-17;0.7;0.0;3.0;70.0;0.0;0.0;1.0;0.0;;4.0;4.0;40.0;;;;;;;;;;;;;;
70100784;201910;2019-10-22;0.8;0.0;3.0;61.0;0.0;0.0;1.0;0.0;;5.0;10.0;10.0;;;;;;;;;;;;;;
70100813;201910;2019-10-27;0.6;1.0;4.0;57.0;0.0;0.0;0.0;0.0;;2.0;0.0;49.0;;;;;;;;;;;;;;
70100895;201910;2019-10-13;0.4;0.0;4.0;65.0;0.0;0.0;0.0;0.0;;2.0;3.0;20.0;;;;;;;;;;;;;;
70100914;201910;2019-10-03;0.6;1.0;3.0;50.0;0.0;0.0;1.0;0.0;;5.0;1.0;7.0;;;;;;;;;;;;;;
70100944;201910;2019-10-25;0.7;0.0;4.0;29.0;0.0;0.0;1.0;0.0;;2.0;3.0;70.0;;;;;;;;;;;;;;
70101004;201910;2019-10-24;0.8;0.0;3.0;64.0;0.0;0.0;1.0;0.0;;3.0;10.0;30.0;;;;;;;;;;;;;;
70101060;201910;2019-10-16;0.7;0.0;4.0;48.0;1.0;0.0;1.0;2.0;;5.0;4.0;25.0;;;;;;;;;;;;;;
70101072;201910;2019-10-30;0.6;0.0;3.0;56.0;0.0;0.0;0.0;0.0;;2.0;2.0;50.0;;;;;;;;;;;;;;
70101125;201910;2019-10-20;0.9;0.0;3.0;41.0;0.0;0.0;1.0;0.0;;10.0;10.0;50.0;;;;;;;;;;;;;;
70101309;201910;2019-10-09;0.5;1.0;4.0;54.0;0.0;0.0;0.0;0.0;;3.0;5.0;40.0;;;;;;;;;;;;;;
70101489;201910;2019-10-07;0.8;0.0;4.0;63.0;0.0;0.0;0.0;0.0;;5.0;4.0;11.0;;;;;;;;;;;;;;
70101495;201910;2019-10-21;0.5;0.0;4.0;28.0;0.0;0.0;1.0;0.0;;3.0;0.0;6.0;;;;;;;;;;;;;;
70101503;201910;2019-10-14;0.6;0.0;4.0;29.0;0.0;0.0;1.0;0.0;;5.0;5.0;82.0;;;;;;;;;;;;;;
70101504;201910;2019-10-20;0.8;0.0;4.0;73.0;0.0;0.0;0.0;0.0;;-1.0;-3.0;19.0;;;;;;;;;;;;;;
70101511;201910;2019-10-10;3.5;0.0;2.0;45.0;0.0;0.0;0.0;2.0;;3.0;5.0;25.0;;;;;;;;;;;;;;
70101518;201910;2019-10-17;0.6;1.0;3.0;55.0;0.0;0.0;1.0;0.0;;2.0;2.0;5.0;;;;;;;;;;;;;;
70101522;201910;2019-10-03;0.6;1.0;4.0;74.0;0.0;0.0;0.0;0.0;;2.0;5.0;40.0;;;;;;;;;;;;;;
70101539;201910;2019-10-20;1.0;0.0;3.0;71.0;0.0;0.0;0.0;0.0;;4.0;5.0;50.0;;;;;;;;;;;;;;
70101543;201910;2019-10-23;0.8;1.0;4.0;30.0;0.0;1.0;0.0;0.0;;1.5;10.0;65.0;;;;;;;;;;;;;;
70101547;201910;2019-10-30;0.7;1.0;3.0;29.0;0.0;0.0;1.0;2.0;;5.0;-3.0;45.0;;;;;;;;;;;;;;
70101549;201910;2019-10-14;0.8;0.0;4.0;66.0;0.0;0.0;1.0;0.0;;4.0;4.0;60.0;;;;;;;;;;;;;;
70101565;201910;2019-10-28;0.6;1.0;4.0;68.0;0.0;0.0;0.0;0.0;;2.0;-1.0;50.0;;;;;;;;;;;;;;
70101568;201910;2019-10-30;0.8;1.0;3.0;88.0;1.0;0.0;0.0;0.0;;2.0;4.0;50.0;;;;;;;;;;;;;;
70101583;201910;2019-10-21;2.4;0.0;2.0;60.0;0.0;0.0;0.0;0.0;;4.0;6.0;80.0;;;;;;;;;;;;;;
70101604;201910;2019-10-13;0.8;1.0;4.0;53.0;0.0;0.0;1.0;0.0;;2.0;5.0;50.0;;;;;;;;;;;;;;
70101608;201910;2019-10-28;0.8;0.0;3.0;55.0;0.0;0.0;1.0;1.0;;2.0;2.0;40.0;;;;;;;;;;;;;;
70101609;201910;2019-10-21;0.5;0.0;4.0;34.0;0.0;0.0;1.0;0.0;;2.0;5.0;60.0;;;;;;;;;;;;;;
70101611;201910;2019-10-02;0.6;1.0;4.0;35.0;0.0;0.0;1.0;2.0;;2.0;5.0;50.0;;;;;;;;;;;;;;
70101613;201910;2019-10-05;4.2;0.0;2.0;35.0;0.0;0.0;1.0;3.0;;1.5;15.0;35.0;;;;;;;;;;;;;;
70101623;201910;2019-10-09;1.1;0.0;3.0;59.0;0.0;0.0;1.0;0.0;;1.0;2.0;10.0;;;;;;;;;;;;;;
70101624;201910;2019-10-14;0.8;1.0;3.0;43.0;0.0;0.0;1.0;0.0;;5.0;10.0;9.0;;;;;;;;;;;;;;
70101632;201910;2019-10-30;0.5;1.0;4.0;39.0;0.0;0.0;1.0;0.0;;1.0;2.0;40.0;;;;;;;;;;;;;;
70101651;201910;2019-10-27;0.7;1.0;3.0;50.0;1.0;0.0;1.0;2.0;;25.0;5.0;40.0;;;;;;;;;;;;;;
70101656;201910;2019-10-06;0.7;0.0;4.0;26.0;0.0;0.0;1.0;0.0;;-2.0;5.0;45.0;;;;;;;;;;;;;;
70101658;201910;2019-10-05;0.8;0.0;3.0;70.0;0.0;0.0;1.0;0.0;;1.0;5.0;25.0;;;;;;;;;;;;;;
70101659;201910;2019-10-08;0.6;0.0;4.0;82.0;0.0;0.0;1.0;0.0;;4.0;5.0;32.0;;;;;;;;;;;;;;
70101668;201910;2019-10-14;0.6;1.0;4.0;50.0;0.0;0.0;0.0;0.0;;3.0;5.0;10.0;;;;;;;;;;;;;;
70101669;201910;2019-10-15;0.9;1.0;3.0;69.0;0.0;0.0;0.0;0.0;;5.0;-2.0;3.0;;;;;;;;;;;;;;
70101671;201910;2019-10-27;0.8;1.0;4.0;39.0;0.0;0.0;1.0;2.0;;5.0;5.0;61.0;;;;;;;;;;;;;;
70101682;201910;2019-10-19;0.6;1.0;4.0;63.0;0.0;0.0;1.0;0.0;;2.0;-20.0;50.0;;;;;;;;;;;;;;
70101689;201910;2019-10-11;0.7;0.0;4.0;59.0;0.0;0.0;0.0;0.0;;3.0;2.5;43.0;;;;;;;;;;;;;;
70101702;201910;2019-10-09;0.6;0.0;4.0;58.0;0.0;0.0;1.0;0.0;;1.0;5.0;50.0;;;;;;;;;;;;;;
70101709;201910;2019-10-22;0.6;1.0;4.0;62.0;0.0;0.0;1.0;0.0;;4.0;-3.0;10.0;;;;;;;;;;;;;;
70101714;201910;2019-10-04;0.8;0.0;4.0;81.0;0.0;0.0;1.0;0.0;;4.0;5.0;20.0;;;;;;;;;;;;;;
70101718;201910;2019-10-12;0.5;0.0;4.0;77.0;0.0;0.0;1.0;0.0;;2.0;10.0;90.0;;;;;;;;;;;;;;
70101732;201910;2019-10-05;0.7;0.0;4.0;66.0;0.0;0.0;1.0;0.0;;2.0;5.0;20.0;;;;;;;;;;;;;;
70101735;201910;2019-10-30;0.6;0.0;4.0;61.0;0.0;0.0;0.0;0.0;;2.5;3.0;25.0;;;;;;;;;;;;;;
70101738;201910;2019-10-20;1.0;0.0;3.0;45.0;0.0;0.0;0.0;0.0;;3.0;5.0;5.0;;;;;;;;;;;;;;
70101743;201910;2019-10-15;0.6;0.0;4.0;74.0;0.0;0.0;1.0;0.0;;2.0;2.0;54.0;;;;;;;;;;;;;;
70101744;201910;2019-10-13;3.2;1.0;2.0;60.0;0.0;0.0;1.0;3.0;;-2.0;2.0;40.0;;;;;;;;;;;;;;
70101764;201910;2019-10-14;0.5;0.0;4.0;52.0;0.0;0.0;1.0;1.0;;3.0;3.0;6.0;;;;;;;;;;;;;;
70101779;201910;2019-10-06;0.6;0.0;4.0;63.0;0.0;0.0;1.0;2.0;;4.0;3.0;30.0;;;;;;;;;;;;;;
70101782;201910;2019-10-22;2.2;0.0;2.0;85.0;0.0;0.0;0.0;0.0;;3.0;7.0;29.0;;;;;;;;;;;;;;
70101796;201910;2019-10-20;1.1;0.0;3.0;61.0;0.0;0.0;1.0;5.0;;-5.0;-10.0;13.0;;;;;;;;;;;;;;
70101800;201910;2019-10-28;1.2;0.0;3.0;49.0;0.0;0.0;1.0;0.0;;2.0;5.0;60.0;;;;;;;;;;;;;;
70101803;201910;2019-10-13;0.7;0.0;4.0;55.0;0.0;0.0;1.0;0.0;;2.0;3.0;51.0;;;;;;;;;;;;;;
70101805;201910;2019-10-14;0.5;1.0;4.0;62.0;0.0;0.0;0.0;0.0;;5.0;8.0;80.0;;;;;;;;;;;;;;
70101809;201910;2019-10-02;0.6;1.0;3.0;58.0;0.0;0.0;0.0;0.0;;5.0;5.0;50.0;;;;;;;;;;;;;;
70101825;201910;2019-10-09;0.8;0.0;3.0;54.0;0.0;0.0;1.0;0.0;;3.0;4.0;19.0;;;;;;;;;;;;;;
70101866;201910;2019-10-16;0.6;1.0;4.0;62.0;0.0;0.0;1.0;0.0;;2.0;4.0;50.0;;;;;;;;;;;;;;
70101883;201910;2019-10-23;0.4;1.0;4.0;71.0;0.0;0.0;0.0;0.0;;1.0;2.0;72.0;;;;;;;;;;;;;;
70101886;201910;2019-10-15;0.6;0.0;4.0;66.0;0.0;0.0;1.0;0.0;;4.0;10.0;30.0;;;;;;;;;;;;;;
70101926;201910;2019-10-11;0.5;1.0;4.0;75.0;0.0;0.0;0.0;0.0;;1.7;5.0;50.0;;;;;;;;;;;;;;
70101931;201910;2019-10-16;1.1;0.0;3.0;55.0;0.0;0.0;1.0;0.0;;2.0;3.0;20.0;;;;;;;;;;;;;;
70101932;201910;2019-10-22;0.6;0.0;4.0;60.0;0.0;0.0;0.0;0.0;;3.0;5.0;50.0;;;;;;;;;;;;;;
70101943;201910;2019-10-24;0.9;1.0;3.0;65.0;0.0;0.0;1.0;0.0;;3.0;2.0;2.0;;;;;;;;;;;;;;
70101946;201910;2019-10-27;0.5;0.0;4.0;66.0;0.0;0.0;1.0;0.0;;2.0;1.0;50.0;;;;;;;;;;;;;;
70101952;201910;2019-10-24;1.0;1.0;3.0;56.0;0.0;0.0;1.0;0.0;;10.0;5.0;10.0;;;;;;;;;;;;;;
70101953;201910;2019-10-06;0.9;1.0;4.0;25.0;0.0;0.0;1.0;0.0;;2.0;5.0;70.0;;;;;;;;;;;;;;
70101958;201910;2019-10-22;0.5;0.0;4.0;30.0;0.0;0.0;1.0;3.0;;2.0;3.0;35.0;;;;;;;;;;;;;;
70101965;201910;2019-10-20;0.7;0.0;4.0;43.0;0.0;0.0;1.0;1.0;;4.0;10.0;70.0;;;;;;;;;;;;;;
70101967;201910;2019-10-13;0.8;0.0;4.0;67.0;0.0;0.0;1.0;0.0;;3.0;4.0;30.0;;;;;;;;;;;;;;
70101968;201910;2019-10-13;0.8;1.0;3.0;71.0;0.0;0.0;1.0;0.0;;3.0;3.0;35.0;;;;;;;;;;;;;;
70101980;201910;2019-10-20;0.4;1.0;4.0;47.0;0.0;0.0;1.0;1.0;;4.0;2.0;5.0;;;;;;;;;;;;;;
70101991;201910;2019-10-22;0.8;0.0;3.0;65.0;0.0;0.0;1.0;0.0;;0.5;0.2;50.0;;;;;;;;;;;;;;
70101994;201910;2019-10-21;0.7;0.0;3.0;71.0;0.0;0.0;1.0;0.0;;2.0;3.0;20.0;;;;;;;;;;;;;;
70101995;201910;2019-10-17;0.6;0.0;3.0;64.0;0.0;0.0;1.0;0.0;;2.0;3.0;30.0;;;;;;;;;;;;;;
70101996;201910;2019-10-26;3.4;1.0;2.0;30.0;0.0;1.0;1.0;2.0;;15.0;10.0;50.0;;;;;;;;;;;;;;
70102000;201910;2019-10-21;0.9;1.0;3.0;62.0;0.0;0.0;0.0;0.0;;2.0;2.0;2.0;;;;;;;;;;;;;;
70102006;201910;2019-10-27;0.9;0.0;3.0;78.0;0.0;0.0;1.0;0.0;;2.0;0.0;60.0;;;;;;;;;;;;;;
70102012;201910;2019-10-21;0.9;0.0;3.0;43.0;0.0;0.0;1.0;6.0;;5.0;8.0;20.0;;;;;;;;;;;;;;
70102035;201910;2019-10-14;3.1;0.0;2.0;39.0;0.0;0.0;0.0;3.0;;15.0;20.0;10.0;;;;;;;;;;;;;;
70102037;201910;2019-10-09;0.7;0.0;4.0;45.0;0.0;0.0;1.0;2.0;;3.0;5.0;60.0;;;;;;;;;;;;;;
70102054;201910;2019-10-11;2.4;0.0;2.0;49.0;0.0;0.0;0.0;0.0;;5.0;-5.0;0.0;;;;;;;;;;;;;;
70102057;201910;2019-10-14;0.6;1.0;4.0;35.0;0.0;0.0;0.0;1.0;;2.0;3.0;10.0;;;;;;;;;;;;;;
70102062;201910;2019-10-14;0.8;1.0;3.0;62.0;0.0;0.0;0.0;1.0;;10.0;10.0;20.0;;;;;;;;;;;;;;
70102064;201910;2019-10-20;4.3;0.0;2.0;75.0;0.0;0.0;1.0;2.0;;3.0;5.0;50.0;;;;;;;;;;;;;;
70102082;201910;2019-10-27;1.1;0.0;3.0;64.0;0.0;0.0;1.0;0.0;;5.0;0.0;50.0;;;;;;;;;;;;;;
70102091;201910;2019-10-22;0.8;0.0;3.0;67.0;0.0;0.0;1.0;0.0;;3.0;1.5;75.0;;;;;;;;;;;;;;
70102120;201910;2019-10-13;0.5;1.0;4.0;31.0;0.0;1.0;0.0;1.0;;5.0;10.0;9.0;;;;;;;;;;;;;;
70102126;201910;2019-10-08;0.7;1.0;4.0;47.0;0.0;0.0;1.0;2.0;;2.0;2.0;15.0;;;;;;;;;;;;;;
70102140;201910;2019-10-11;0.6;0.0;4.0;40.0;0.0;0.0;0.0;0.0;;2.0;5.0;20.0;;;;;;;;;;;;;;
70102142;201910;2019-10-03;0.4;1.0;4.0;55.0;0.0;0.0;1.0;0.0;;3.0;5.0;40.0;;;;;;;;;;;;;;
70102147;201910;2019-10-16;0.8;1.0;3.0;62.0;0.0;0.0;0.0;0.0;;3.0;3.0;5.0;;;;;;;;;;;;;;
70102149;201910;2019-10-20;4.1;1.0;2.0;60.0;0.0;0.0;0.0;1.0;;10.0;10.0;50.0;;;;;;;;;;;;;;
70102154;201910;2019-10-25;0.6;0.0;3.0;57.0;0.0;0.0;1.0;0.0;;3.0;5.0;73.0;;;;;;;;;;;;;;
70102162;201910;2019-10-24;0.9;0.0;4.0;41.0;0.0;0.0;1.0;2.0;;4.0;5.0;95.0;;;;;;;;;;;;;;
70102196;201910;2019-10-13;0.6;0.0;4.0;56.0;0.0;0.0;1.0;1.0;;2.0;3.0;50.0;;;;;;;;;;;;;;
70102203;201910;2019-10-25;0.5;1.0;4.0;38.0;0.0;0.0;0.0;0.0;;3.0;2.0;16.0;;;;;;;;;;;;;;
70102204;201910;2019-10-30;0.8;1.0;3.0;54.0;1.0;0.0;0.0;0.0;;3.0;3.0;2.0;;;;;;;;;;;;;;
70102206;201910;2019-10-15;0.7;0.0;4.0;64.0;0.0;0.0;0.0;0.0;;1.0;5.0;70.0;;;;;;;;;;;;;;
70102213;201910;2019-10-17;0.7;1.0;4.0;33.0;0.0;0.0;1.0;3.0;;2.0;2.0;60.0;;;;;;;;;;;;;;
70102239;201910;2019-10-29;0.7;1.0;4.0;39.0;0.0;0.0;1.0;2.0;;5.0;-3.0;50.0;;;;;;;;;;;;;;
