userid;wid;date;weight;female;educ;age;hispanic;black;couple;num_kids;owner;inflation;house_price_change;prob_stocks_up;num_lit_q1;num_lit_q1_correct;num_lit_q2;num_lit_q2_correct;num_lit_q3;num_lit_q3_correct;num_lit_q5;num_lit_q5_correct;num_lit_q6;num_lit_q6_correct;num_lit_q8;num_lit_q8_correct;num_lit_q9;num_lit_q9_correct
70102530;201912;2019-12-22;0.6;0.0;3.0;59.0;0.0;0.0;1.0;1.0;;2.0;3.0;85.0;;;;;;;;;;;;;;
70102538;201912;2019-12-03;0.6;1.0;3.0;70.0;0.0;0.0;0.0;0.0;;5.0;4.0;4.0;;;;;;;;;;;;;;
70102597;201912;2019-12-12;0.9;1.0;3.0;63.0;0.0;0.0;0.0;0.0;;2.0;2.0;0.0;;;;;;;;;;;;;;
70102645;201912;2019-12-03;0.7;0.0;3.0;52.0;0.0;0.0;0.0;0.0;;2.0;5.0;75.0;;;;;;;;;;;;;;
70102650;201912;2019-12-25;0.4;0.0;4.0;54.0;0.0;0.0;1.0;3.0;;1.6;1.9;71.0;;;;;;;;;;;;;;
70102732;201912;2019-12-25;1.3;0.0;3.0;68.0;0.0;0.0;1.0;0.0;;3.0;5.0;74.0;;;;;;;;;;;;;;
70102744;201912;2019-12-13;0.9;0.0;3.0;33.0;0.0;0.0;1.0;2.0;;3.0;6.0;85.0;;;;;;;;;;;;;;
70102789;201912;2019-12-21;0.6;1.0;3.0;58.0;0.0;0.0;1.0;0.0;;2.0;1.0;33.0;;;;;;;;;;;;;;
70102825;201912;2019-12-28;0.5;1.0;4.0;38.0;0.0;0.0;1.0;1.0;;5.0;4.0;50.0;;;;;;;;;;;;;;
70102829;201912;2019-12-12;0.6;0.0;3.0;65.0;0.0;0.0;1.0;0.0;;4.0;4.0;40.0;;;;;;;;;;;;;;
70102854;201912;2019-12-23;0.8;0.0;4.0;37.0;0.0;0.0;1.0;1.0;;3.0;5.0;81.0;;;;;;;;;;;;;;
70102878;201912;2019-12-28;4.5;0.0;2.0;72.0;1.0;0.0;1.0;0.0;;3.0;4.0;30.0;;;;;;;;;;;;;;
70102913;201912;2019-12-30;1.3;0.0;3.0;39.0;0.0;0.0;1.0;2.0;;2.0;2.0;11.0;;;;;;;;;;;;;;
70103059;201912;2019-12-22;0.6;0.0;4.0;68.0;0.0;0.0;1.0;1.0;;3.5;5.0;49.0;;;;;;;;;;;;;;
70103065;201912;2019-12-19;1.1;1.0;4.0;29.0;0.0;0.0;1.0;2.0;;3.0;5.0;10.0;;;;;;;;;;;;;;
70103214;201912;2019-12-11;0.9;1.0;4.0;40.0;0.0;0.0;1.0;0.0;;2.4;1.0;60.0;;;;;;;;;;;;;;
70103226;201912;2019-12-25;1.2;1.0;3.0;32.0;0.0;1.0;0.0;3.0;;2.0;2.0;2.0;;;;;;;;;;;;;;
70103231;201912;2019-12-12;0.8;0.0;4.0;43.0;0.0;0.0;1.0;1.0;;2.5;0.5;50.0;;;;;;;;;;;;;;
70103237;201912;2019-12-17;0.9;0.0;4.0;48.0;0.0;0.0;1.0;2.0;;2.0;2.0;75.0;;;;;;;;;;;;;;
70103238;201912;2019-12-12;0.8;0.0;3.0;57.0;0.0;0.0;0.0;0.0;;1.0;3.0;4.0;;;;;;;;;;;;;;
70103239;201912;2019-12-18;0.6;1.0;4.0;35.0;0.0;0.0;1.0;1.0;;2.0;4.0;59.0;;;;;;;;;;;;;;
70103247;201912;2019-12-23;0.6;1.0;3.0;42.0;0.0;0.0;0.0;0.0;;25.0;5.0;3.0;;;;;;;;;;;;;;
70103252;201912;2019-12-28;2.7;1.0;2.0;56.0;0.0;0.0;0.0;0.0;;-20.0;25.0;28.0;;;;;;;;;;;;;;
70103258;201912;2019-12-30;0.6;0.0;4.0;76.0;0.0;0.0;1.0;0.0;;8.0;15.0;15.0;;;;;;;;;;;;;;
70103281;201912;2019-12-10;0.6;1.0;3.0;42.0;0.0;0.0;1.0;2.0;;2.5;-10.0;20.0;;;;;;;;;;;;;;
70103282;201912;2019-12-03;0.6;0.0;3.0;62.0;0.0;0.0;0.0;0.0;;3.0;5.0;81.0;;;;;;;;;;;;;;
70103285;201912;2019-12-12;0.5;1.0;4.0;33.0;0.0;0.0;1.0;5.0;;2.0;2.0;10.0;;;;;;;;;;;;;;
70103294;201912;2019-12-19;1.1;1.0;3.0;44.0;0.0;0.0;0.0;1.0;;-6.0;10.0;47.0;;;;;;;;;;;;;;
70103298;201912;2019-12-28;1.2;1.0;3.0;39.0;0.0;0.0;1.0;0.0;;20.0;0.0;10.0;;;;;;;;;;;;;;
70103300;201912;2019-12-03;0.9;0.0;4.0;67.0;0.0;0.0;1.0;0.0;;1.0;2.0;35.0;;;;;;;;;;;;;;
70103322;201912;2019-12-10;0.6;1.0;3.0;58.0;0.0;0.0;0.0;0.0;;5.0;-5.0;50.0;;;;;;;;;;;;;;
70103342;201912;2019-12-06;0.5;1.0;4.0;37.0;0.0;0.0;0.0;0.0;;1.0;4.0;56.0;;;;;;;;;;;;;;
70103350;201912;2019-12-02;0.6;0.0;4.0;58.0;0.0;1.0;0.0;0.0;;2.3;5.0;10.0;;;;;;;;;;;;;;
70103360;201912;2019-12-10;0.6;1.0;3.0;66.0;0.0;0.0;1.0;1.0;;4.0;5.0;25.0;;;;;;;;;;;;;;
70103361;201912;2019-12-22;0.9;0.0;3.0;68.0;0.0;0.0;1.0;0.0;;2.0;12.0;50.0;;;;;;;;;;;;;;
70103368;201912;2019-12-11;1.1;1.0;3.0;27.0;0.0;0.0;1.0;1.0;;2.0;10.0;15.0;;;;;;;;;;;;;;
70103391;201912;2019-12-20;0.6;0.0;4.0;60.0;0.0;0.0;1.0;0.0;;3.0;2.0;83.0;;;;;;;;;;;;;;
70103399;201912;2019-12-27;3.3;0.0;2.0;51.0;0.0;0.0;1.0;4.0;;;3.0;30.0;;;;;;;;;;;;;;
70103402;201912;2019-12-03;0.5;0.0;4.0;36.0;0.0;0.0;1.0;0.0;;3.0;5.0;60.0;;;;;;;;;;;;;;
70103424;201912;2019-12-05;3.0;0.0;2.0;42.0;0.0;0.0;1.0;3.0;;5.0;5.0;14.0;;;;;;;;;;;;;;
70103430;201912;2019-12-15;1.0;0.0;3.0;48.0;0.0;0.0;0.0;0.0;;2.0;6.0;40.0;;;;;;;;;;;;;;
70103443;201912;2019-12-14;0.6;0.0;4.0;38.0;0.0;0.0;1.0;0.0;;2.0;2.0;40.0;;;;;;;;;;;;;;
70103460;201912;2019-12-10;1.1;0.0;3.0;40.0;0.0;0.0;0.0;1.0;;2.0;-1.0;20.0;;;;;;;;;;;;;;
70103462;201912;2019-12-22;0.7;1.0;3.0;57.0;0.0;0.0;0.0;0.0;;8.0;10.0;63.0;;;;;;;;;;;;;;
70103485;201912;2019-12-21;0.8;1.0;4.0;45.0;0.0;0.0;1.0;1.0;;2.0;2.0;10.0;;;;;;;;;;;;;;
70103493;201912;2019-12-24;0.5;0.0;4.0;69.0;0.0;0.0;1.0;0.0;;5.0;5.0;50.0;;;;;;;;;;;;;;
70103495;201912;2019-12-26;0.9;0.0;3.0;86.0;0.0;0.0;1.0;0.0;;6.0;2.0;7.0;;;;;;;;;;;;;;
70103501;201912;2019-12-09;1.4;0.0;3.0;29.0;0.0;0.0;1.0;1.0;;2.0;2.0;50.0;;;;;;;;;;;;;;
70103511;201912;2019-12-12;2.2;1.0;2.0;74.0;0.0;0.0;0.0;0.0;;12.0;-5.0;2.0;;;;;;;;;;;;;;
70103523;201912;2019-12-22;1.0;1.0;3.0;63.0;0.0;1.0;1.0;1.0;;20.0;20.0;30.0;;;;;;;;;;;;;;
70103525;201912;2019-12-14;0.6;0.0;4.0;34.0;0.0;0.0;0.0;0.0;;2.0;4.0;57.0;;;;;;;;;;;;;;
70103526;201912;2019-12-30;0.5;1.0;4.0;29.0;0.0;0.0;0.0;0.0;;1.0;2.0;50.0;;;;;;;;;;;;;;
70103529;201912;2019-12-23;4.0;1.0;2.0;50.0;1.0;0.0;1.0;1.0;;10.0;12.0;10.0;;;;;;;;;;;;;;
70103532;201912;2019-12-23;0.8;0.0;4.0;38.0;0.0;0.0;0.0;1.0;;3.0;5.0;38.0;;;;;;;;;;;;;;
70103533;201912;2019-12-11;0.8;0.0;3.0;64.0;0.0;0.0;0.0;0.0;;4.0;5.0;10.0;;;;;;;;;;;;;;
70103535;201912;2019-12-08;0.4;0.0;4.0;63.0;0.0;0.0;0.0;0.0;;2.0;5.0;20.0;;;;;;;;;;;;;;
70103542;201912;2019-12-06;0.6;1.0;3.0;49.0;0.0;0.0;0.0;0.0;;3.0;3.0;80.0;;;;;;;;;;;;;;
70103545;201912;2019-12-20;0.6;1.0;4.0;39.0;0.0;0.0;1.0;2.0;;5.0;3.0;30.0;;;;;;;;;;;;;;
70103550;201912;2019-12-16;0.8;0.0;4.0;56.0;0.0;0.0;1.0;2.0;;3.0;1.0;50.0;;;;;;;;;;;;;;
70103570;201912;2019-12-04;0.6;0.0;4.0;72.0;0.0;0.0;1.0;0.0;;2.0;8.0;30.0;;;;;;;;;;;;;;
70103572;201912;2019-12-31;0.4;1.0;4.0;58.0;0.0;0.0;0.0;0.0;;2.0;5.0;40.0;;;;;;;;;;;;;;
70103575;201912;2019-12-12;0.8;0.0;3.0;83.0;0.0;0.0;1.0;0.0;;3.0;7.5;50.0;;;;;;;;;;;;;;
