userid;wid;date;weight;female;educ;age;hispanic;black;couple;num_kids;owner;inflation;house_price_change;prob_stocks_up;num_lit_q1;num_lit_q1_correct;num_lit_q2;num_lit_q2_correct;num_lit_q3;num_lit_q3_correct;num_lit_q5;num_lit_q5_correct;num_lit_q6;num_lit_q6_correct;num_lit_q8;num_lit_q8_correct;num_lit_q9;num_lit_q9_correct
70084012;201805;2018-05-27;1.0;0.0;3.0;67.0;0.0;0.0;1.0;0.0;;1.0;4.0;4.0;;;;;;;;;;;;;;
70084022;201805;2018-05-10;0.6;1.0;4.0;53.0;1.0;0.0;1.0;0.0;;1.9;2.7;87.0;;;;;;;;;;;;;;
70084115;201805;2018-05-14;0.7;1.0;3.0;46.0;1.0;0.0;1.0;0.0;;40.0;20.0;50.0;;;;;;;;;;;;;;
70084166;201805;2018-05-21;2.5;1.0;2.0;79.0;0.0;0.0;0.0;0.0;;3.0;5.0;15.0;;;;;;;;;;;;;;
70084230;201805;2018-05-15;0.7;1.0;3.0;62.0;0.0;0.0;0.0;0.0;;8.0;2.0;5.0;;;;;;;;;;;;;;
70084262;201805;2018-05-20;0.6;1.0;4.0;31.0;1.0;1.0;1.0;2.0;;3.0;5.0;52.0;;;;;;;;;;;;;;
70084268;201805;2018-05-06;0.6;1.0;4.0;52.0;0.0;0.0;0.0;0.0;;10.0;17.0;30.0;;;;;;;;;;;;;;
70084306;201805;2018-05-10;0.7;0.0;4.0;46.0;1.0;0.0;1.0;2.0;;1.5;4.0;50.0;;;;;;;;;;;;;;
70084320;201805;2018-05-12;0.6;0.0;4.0;49.0;0.0;0.0;1.0;4.0;;3.0;6.0;50.0;;;;;;;;;;;;;;
70084340;201805;2018-05-03;1.3;0.0;3.0;65.0;0.0;0.0;1.0;0.0;;3.0;5.0;50.0;;;;;;;;;;;;;;
70084400;201805;2018-05-05;4.1;0.0;2.0;59.0;0.0;0.0;1.0;0.0;;3.0;4.0;55.0;;;;;;;;;;;;;;
70084456;201805;2018-05-03;0.4;0.0;4.0;44.0;0.0;0.0;1.0;0.0;;2.0;4.0;68.0;;;;;;;;;;;;;;
70084466;201805;2018-05-02;0.8;0.0;4.0;72.0;1.0;0.0;1.0;0.0;;3.0;3.0;50.0;;;;;;;;;;;;;;
70084482;201805;2018-05-03;0.8;0.0;4.0;38.0;0.0;0.0;1.0;1.0;;2.0;1.8;50.0;;;;;;;;;;;;;;
70084493;201805;2018-05-06;2.2;0.0;2.0;65.0;0.0;0.0;1.0;2.0;;3.0;3.0;50.0;;;;;;;;;;;;;;
70084594;201805;2018-05-23;2.7;1.0;2.0;79.0;0.0;0.0;0.0;0.0;;-10.0;-5.0;45.0;;;;;;;;;;;;;;
70084852;201805;2018-05-21;3.3;1.0;2.0;55.0;0.0;0.0;0.0;0.0;;5.0;20.0;40.0;;;;;;;;;;;;;;
70084877;201805;2018-05-13;0.6;0.0;4.0;25.0;0.0;0.0;1.0;1.0;;2.0;6.0;50.0;;;;;;;;;;;;;;
70084894;201805;2018-05-23;2.4;0.0;2.0;48.0;0.0;0.0;1.0;1.0;;15.0;5.0;10.0;;;;;;;;;;;;;;
70084917;201805;2018-05-05;0.5;0.0;4.0;62.0;0.0;0.0;0.0;0.0;;2.0;3.0;15.0;;;;;;;;;;;;;;
70084921;201805;2018-05-03;1.2;1.0;3.0;48.0;0.0;0.0;1.0;0.0;;2.0;5.0;60.0;;;;;;;;;;;;;;
70084943;201805;2018-05-31;0.5;1.0;4.0;34.0;0.0;0.0;1.0;0.0;;3.0;5.0;40.0;;;;;;;;;;;;;;
