userid;wid;date;weight;female;educ;age;hispanic;black;couple;num_kids;owner;inflation;house_price_change;prob_stocks_up;num_lit_q1;num_lit_q1_correct;num_lit_q2;num_lit_q2_correct;num_lit_q3;num_lit_q3_correct;num_lit_q5;num_lit_q5_correct;num_lit_q6;num_lit_q6_correct;num_lit_q8;num_lit_q8_correct;num_lit_q9;num_lit_q9_correct
70109784;202009;2020-09-14;2.6;0.0;2.0;50.0;0.0;0.0;1.0;0.0;;4.0;6.0;56.0;;;;;;;;;;;;;;
70109867;202009;2020-09-03;0.7;1.0;4.0;42.0;0.0;0.0;1.0;2.0;;3.0;8.0;10.0;;;;;;;;;;;;;;
70109877;202009;2020-09-14;1.1;0.0;4.0;27.0;0.0;0.0;0.0;0.0;;5.0;-10.0;30.0;;;;;;;;;;;;;;
70109990;202009;2020-09-29;0.5;0.0;4.0;34.0;0.0;0.0;1.0;5.0;;3.0;-2.0;50.0;;;;;;;;;;;;;;
70110121;202009;2020-09-18;3.6;1.0;2.0;65.0;0.0;0.0;0.0;0.0;;5.0;2.0;42.0;;;;;;;;;;;;;;
70110141;202009;2020-09-14;0.5;1.0;4.0;74.0;0.0;0.0;1.0;0.0;;4.0;4.0;70.0;;;;;;;;;;;;;;
70110144;202009;2020-09-12;0.7;0.0;4.0;68.0;0.0;0.0;1.0;0.0;;2.0;5.0;40.0;;;;;;;;;;;;;;
70110160;202009;2020-09-05;1.1;1.0;3.0;36.0;0.0;0.0;1.0;1.0;;0.0;0.0;38.0;;;;;;;;;;;;;;
70110211;202009;2020-09-08;0.7;0.0;4.0;48.0;0.0;0.0;1.0;3.0;;1.0;3.0;80.0;;;;;;;;;;;;;;
70110349;202009;2020-09-03;0.7;1.0;4.0;62.0;0.0;0.0;1.0;0.0;;2.0;2.0;50.0;;;;;;;;;;;;;;
70110354;202009;2020-09-22;0.5;0.0;4.0;78.0;0.0;0.0;1.0;1.0;;2.0;5.0;60.0;;;;;;;;;;;;;;
70110358;202009;2020-09-08;1.1;0.0;3.0;50.0;0.0;0.0;0.0;0.0;;5.0;8.0;70.0;;;;;;;;;;;;;;
70110359;202009;2020-09-21;5.1;0.0;2.0;63.0;0.0;0.0;1.0;0.0;;10.0;10.0;90.0;;;;;;;;;;;;;;
70110523;202009;2020-09-14;0.5;1.0;4.0;33.0;0.0;0.0;0.0;0.0;;3.0;-3.0;40.0;;;;;;;;;;;;;;
70110527;202009;2020-09-18;0.6;1.0;4.0;39.0;0.0;0.0;1.0;0.0;;2.0;-2.0;50.0;;;;;;;;;;;;;;
70110528;202009;2020-09-22;0.9;0.0;4.0;30.0;0.0;0.0;1.0;2.0;;1.0;4.0;80.0;;;;;;;;;;;;;;
70110534;202009;2020-09-21;0.6;1.0;4.0;32.0;0.0;0.0;1.0;0.0;;4.5;25.0;73.0;;;;;;;;;;;;;;
70110544;202009;2020-09-28;1.3;0.0;3.0;42.0;0.0;0.0;1.0;1.0;;3.0;5.0;60.0;;;;;;;;;;;;;;
70110545;202009;2020-09-09;0.8;1.0;3.0;44.0;0.0;0.0;1.0;2.0;;10.0;20.0;42.0;;;;;;;;;;;;;;
70110560;202009;2020-09-11;0.5;1.0;4.0;54.0;0.0;0.0;1.0;0.0;;3.0;10.0;5.0;;;;;;;;;;;;;;
70110565;202009;2020-09-14;1.1;0.0;3.0;54.0;1.0;0.0;1.0;2.0;;6.0;0.0;49.0;;;;;;;;;;;;;;
70110573;202009;2020-09-28;1.0;0.0;3.0;64.0;0.0;0.0;0.0;0.0;;4.0;5.0;45.0;;;;;;;;;;;;;;
70110579;202009;2020-09-21;3.6;0.0;2.0;58.0;0.0;0.0;0.0;1.0;;2.0;15.0;50.0;;;;;;;;;;;;;;
70110610;202009;2020-09-24;2.7;1.0;2.0;68.0;0.0;0.0;1.0;0.0;;10.0;20.0;6.0;;;;;;;;;;;;;;
70110614;202009;2020-09-17;0.4;1.0;4.0;63.0;0.0;0.0;1.0;0.0;;-3.0;5.0;62.0;;;;;;;;;;;;;;
70110632;202009;2020-09-14;0.5;1.0;4.0;63.0;0.0;0.0;0.0;0.0;;15.0;5.0;49.0;;;;;;;;;;;;;;
70110645;202009;2020-09-14;0.4;0.0;4.0;40.0;0.0;0.0;0.0;0.0;;-2.0;-1.0;30.0;;;;;;;;;;;;;;
70110646;202009;2020-09-12;0.7;1.0;4.0;58.0;0.0;0.0;0.0;0.0;;7.0;8.0;70.0;;;;;;;;;;;;;;
70110653;202009;2020-09-23;1.3;1.0;3.0;33.0;0.0;0.0;0.0;1.0;;2.0;-2.0;50.0;;;;;;;;;;;;;;
70110655;202009;2020-09-21;3.6;0.0;1.0;61.0;0.0;0.0;0.0;0.0;;-10.0;20.0;40.0;;;;;;;;;;;;;;
70110666;202009;2020-09-22;1.1;1.0;3.0;63.0;0.0;1.0;0.0;0.0;;8.0;5.0;30.0;;;;;;;;;;;;;;
