userid;wid;date;weight;female;educ;age;hispanic;black;couple;num_kids;owner;inflation;house_price_change;prob_stocks_up;num_lit_q1;num_lit_q1_correct;num_lit_q2;num_lit_q2_correct;num_lit_q3;num_lit_q3_correct;num_lit_q5;num_lit_q5_correct;num_lit_q6;num_lit_q6_correct;num_lit_q8;num_lit_q8_correct;num_lit_q9;num_lit_q9_correct
70056436;201602;2016-02-21;0.7;0.0;3.0;56.0;0.0;0.0;1.0;0.0;;3.0;2.0;50.0;;;;;;;;;;;;;;
70056446;201602;2016-02-12;4.2;1.0;2.0;63.0;0.0;0.0;0.0;0.0;;5.0;5.0;30.0;;;;;;;;;;;;;;
70056565;201602;2016-02-16;3.3;0.0;2.0;58.0;0.0;0.0;1.0;0.0;;5.0;5.0;5.0;;;;;;;;;;;;;;
70056662;201602;2016-02-10;1.0;0.0;3.0;36.0;0.0;0.0;1.0;1.0;;3.0;1.0;30.0;;;;;;;;;;;;;;
70056766;201602;2016-02-15;1.0;1.0;3.0;39.0;0.0;0.0;1.0;0.0;;-5.0;-5.0;2.0;;;;;;;;;;;;;;
70056783;201602;2016-02-04;0.8;0.0;3.0;68.0;0.0;0.0;1.0;0.0;;3.0;8.0;100.0;;;;;;;;;;;;;;
70056904;201602;2016-02-12;0.9;0.0;4.0;34.0;0.0;0.0;1.0;0.0;;2.0;4.0;67.0;;;;;;;;;;;;;;
70056913;201602;2016-02-21;0.8;0.0;3.0;71.0;0.0;0.0;1.0;0.0;;3.0;3.0;55.0;;;;;;;;;;;;;;
70056927;201602;2016-02-14;0.3;0.0;4.0;66.0;0.0;0.0;1.0;0.0;;8.0;10.0;40.0;;;;;;;;;;;;;;
70056969;201602;2016-02-11;0.7;0.0;3.0;45.0;0.0;0.0;1.0;2.0;;2.0;6.0;80.0;;;;;;;;;;;;;;
70056974;201602;2016-02-18;0.6;0.0;3.0;64.0;0.0;0.0;1.0;0.0;;-2.0;-2.0;35.0;;;;;;;;;;;;;;
70057057;201602;2016-02-16;1.4;0.0;3.0;24.0;1.0;0.0;1.0;1.0;;3.0;2.0;57.0;;;;;;;;;;;;;;
70057081;201602;2016-02-05;0.9;0.0;4.0;30.0;0.0;0.0;1.0;0.0;;2.0;5.0;41.0;;;;;;;;;;;;;;
70057321;201602;2016-02-11;0.4;1.0;4.0;72.0;0.0;0.0;0.0;0.0;;20.0;10.0;35.0;;;;;;;;;;;;;;
70057348;201602;2016-02-15;0.7;0.0;3.0;67.0;0.0;0.0;1.0;0.0;;7.0;5.0;50.0;;;;;;;;;;;;;;
70057350;201602;2016-02-12;0.4;0.0;4.0;56.0;0.0;0.0;1.0;0.0;;4.0;6.0;20.0;;;;;;;;;;;;;;
70057367;201602;2016-02-08;0.7;0.0;4.0;65.0;0.0;0.0;1.0;0.0;;5.0;2.0;10.0;;;;;;;;;;;;;;
70057372;201602;2016-02-06;1.3;0.0;3.0;47.0;0.0;0.0;1.0;0.0;;5.0;5.0;34.0;;;;;;;;;;;;;;
70057373;201602;2016-02-05;0.7;0.0;4.0;51.0;0.0;0.0;1.0;2.0;;5.0;10.0;45.0;;;;;;;;;;;;;;
70057405;201602;2016-02-05;0.5;1.0;4.0;64.0;0.0;0.0;0.0;0.0;;5.0;8.0;10.0;;;;;;;;;;;;;;
70057415;201602;2016-02-05;0.5;0.0;4.0;77.0;0.0;0.0;1.0;0.0;;2.0;3.0;70.0;;;;;;;;;;;;;;
70057430;201602;2016-02-26;1.0;0.0;3.0;56.0;0.0;0.0;1.0;0.0;;5.0;2.0;15.0;;;;;;;;;;;;;;
70057433;201602;2016-02-20;0.7;0.0;4.0;78.0;0.0;0.0;1.0;0.0;;3.0;4.0;60.0;;;;;;;;;;;;;;
70057442;201602;2016-02-14;0.9;1.0;3.0;43.0;0.0;1.0;0.0;2.0;;0.9;5.6;12.0;;;;;;;;;;;;;;
70057447;201602;2016-02-14;0.8;0.0;3.0;65.0;0.0;0.0;1.0;0.0;;3.0;5.0;50.0;;;;;;;;;;;;;;
70057450;201602;2016-02-11;0.5;0.0;4.0;60.0;0.0;0.0;1.0;1.0;;2.0;-5.0;60.0;;;;;;;;;;;;;;
70057463;201602;2016-02-04;1.4;1.0;3.0;39.0;1.0;0.0;1.0;2.0;;10.0;-5.0;25.0;;;;;;;;;;;;;;
70057468;201602;2016-02-19;1.0;1.0;3.0;36.0;0.0;1.0;0.0;1.0;;20.0;10.0;50.0;;;;;;;;;;;;;;
70057483;201602;2016-02-05;0.9;1.0;3.0;50.0;0.0;0.0;0.0;2.0;;2.0;5.0;50.0;;;;;;;;;;;;;;
70057497;201602;2016-02-17;0.9;1.0;3.0;74.0;0.0;0.0;1.0;0.0;;3.0;5.0;15.0;;;;;;;;;;;;;;
70057503;201602;2016-02-08;0.4;0.0;4.0;75.0;0.0;0.0;1.0;0.0;;3.0;-10.0;50.0;;;;;;;;;;;;;;
70057504;201602;2016-02-16;0.5;1.0;4.0;26.0;0.0;0.0;1.0;0.0;;10.0;5.0;15.0;;;;;;;;;;;;;;
70057512;201602;2016-02-24;0.6;1.0;4.0;63.0;0.0;0.0;0.0;0.0;;3.0;4.0;5.0;;;;;;;;;;;;;;
70057534;201602;2016-02-11;0.6;0.0;4.0;70.0;0.0;0.0;0.0;0.0;;3.0;5.0;90.0;;;;;;;;;;;;;;
70057537;201602;2016-02-22;0.4;0.0;4.0;30.0;0.0;0.0;1.0;1.0;;4.0;6.0;70.0;;;;;;;;;;;;;;
70057547;201602;2016-02-01;0.6;1.0;4.0;52.0;0.0;0.0;1.0;1.0;;5.0;8.0;50.0;;;;;;;;;;;;;;
70057553;201602;2016-02-19;0.8;0.0;4.0;24.0;0.0;0.0;0.0;0.0;;10.0;5.0;40.0;;;;;;;;;;;;;;
70057562;201602;2016-02-20;0.8;1.0;4.0;44.0;0.0;0.0;1.0;0.0;;2.0;5.0;75.0;;;;;;;;;;;;;;
70057585;201602;2016-02-22;0.6;1.0;4.0;47.0;0.0;0.0;1.0;3.0;;2.0;1.0;75.0;;;;;;;;;;;;;;
70057595;201602;2016-02-12;0.7;0.0;4.0;61.0;0.0;0.0;1.0;1.0;;2.0;3.0;50.0;;;;;;;;;;;;;;
70057602;201602;2016-02-20;0.5;1.0;4.0;71.0;0.0;0.0;0.0;0.0;;2.0;10.0;50.0;;;;;;;;;;;;;;
70057614;201602;2016-02-18;0.6;1.0;4.0;28.0;0.0;0.0;1.0;1.0;;2.0;2.0;90.0;;;;;;;;;;;;;;
70057633;201602;2016-02-09;0.7;0.0;3.0;50.0;0.0;0.0;0.0;0.0;;6.0;8.0;17.0;;;;;;;;;;;;;;
70057639;201602;2016-02-26;0.8;0.0;3.0;60.0;0.0;0.0;1.0;0.0;;3.0;3.0;50.0;;;;;;;;;;;;;;
70057642;201602;2016-02-14;0.8;0.0;3.0;76.0;0.0;0.0;1.0;0.0;;3.0;5.0;10.0;;;;;;;;;;;;;;
70057654;201602;2016-02-23;0.8;0.0;3.0;60.0;0.0;0.0;1.0;0.0;;-2.0;5.0;30.0;;;;;;;;;;;;;;
70057660;201602;2016-02-14;0.5;1.0;4.0;26.0;0.0;0.0;0.0;0.0;;2.0;3.0;52.0;;;;;;;;;;;;;;
70057665;201602;2016-02-11;0.6;0.0;4.0;37.0;0.0;0.0;0.0;0.0;;5.0;8.0;50.0;;;;;;;;;;;;;;
70057669;201602;2016-02-19;1.1;1.0;3.0;60.0;1.0;0.0;0.0;0.0;;2.0;1.0;60.0;;;;;;;;;;;;;;
70057675;201602;2016-02-17;0.8;0.0;3.0;53.0;1.0;0.0;1.0;0.0;;2.0;5.0;40.0;;;;;;;;;;;;;;
70057676;201602;2016-02-10;0.6;1.0;4.0;66.0;0.0;0.0;0.0;0.0;;2.0;5.0;80.0;;;;;;;;;;;;;;
70057678;201602;2016-02-11;0.5;0.0;4.0;40.0;0.0;0.0;0.0;1.0;;-1.0;-6.0;66.0;;;;;;;;;;;;;;
70057691;201602;2016-02-03;0.6;1.0;4.0;35.0;0.0;1.0;1.0;0.0;;3.0;3.0;30.0;;;;;;;;;;;;;;
70057702;201602;2016-02-22;0.6;0.0;4.0;55.0;0.0;0.0;1.0;0.0;;3.0;7.0;50.0;;;;;;;;;;;;;;
