userid;wid;date;weight;female;educ;age;hispanic;black;couple;num_kids;owner;inflation;house_price_change;prob_stocks_up;num_lit_q1;num_lit_q1_correct;num_lit_q2;num_lit_q2_correct;num_lit_q3;num_lit_q3_correct;num_lit_q5;num_lit_q5_correct;num_lit_q6;num_lit_q6_correct;num_lit_q8;num_lit_q8_correct;num_lit_q9;num_lit_q9_correct
70070551;201704;2017-04-17;0.6;0.0;4.0;38.0;0.0;0.0;0.0;0.0;;2.0;7.0;29.0;;;;;;;;;;;;;;
70070566;201704;2017-04-27;0.6;1.0;4.0;59.0;0.0;0.0;0.0;0.0;;2.0;4.0;45.0;;;;;;;;;;;;;;
70070586;201704;2017-04-21;1.1;1.0;3.0;69.0;0.0;0.0;1.0;0.0;;15.0;20.0;40.0;;;;;;;;;;;;;;
70070590;201704;2017-04-04;1.1;1.0;3.0;54.0;0.0;1.0;0.0;0.0;;5.0;4.0;1.0;;;;;;;;;;;;;;
70070697;201704;2017-04-22;0.7;0.0;4.0;69.0;0.0;0.0;1.0;0.0;;4.0;2.0;30.0;;;;;;;;;;;;;;
70070720;201704;2017-04-08;0.7;1.0;3.0;57.0;0.0;0.0;1.0;0.0;;4.0;10.0;5.0;;;;;;;;;;;;;;
70070721;201704;2017-04-22;0.8;0.0;4.0;50.0;0.0;0.0;1.0;2.0;;2.0;5.0;50.0;;;;;;;;;;;;;;
70070740;201704;2017-04-11;0.6;1.0;4.0;68.0;0.0;0.0;1.0;0.0;;3.0;4.0;45.0;;;;;;;;;;;;;;
70070834;201704;2017-04-24;0.6;1.0;4.0;54.0;0.0;0.0;1.0;0.0;;1.0;2.0;20.0;;;;;;;;;;;;;;
70070894;201704;2017-04-18;1.0;1.0;3.0;32.0;0.0;0.0;1.0;2.0;;1.0;3.0;20.0;;;;;;;;;;;;;;
70070907;201704;2017-04-17;0.5;0.0;4.0;65.0;0.0;0.0;1.0;1.0;;4.0;4.0;50.0;;;;;;;;;;;;;;
70070916;201704;2017-04-03;1.1;1.0;3.0;54.0;0.0;1.0;1.0;0.0;;25.0;-25.0;50.0;;;;;;;;;;;;;;
70070957;201704;2017-04-11;0.5;1.0;4.0;36.0;0.0;0.0;1.0;3.0;;1.0;4.0;40.0;;;;;;;;;;;;;;
70070990;201704;2017-04-25;0.7;0.0;4.0;44.0;0.0;0.0;1.0;1.0;;2.0;5.0;40.0;;;;;;;;;;;;;;
70070997;201704;2017-04-11;0.5;1.0;4.0;41.0;0.0;0.0;0.0;0.0;;3.0;8.0;50.0;;;;;;;;;;;;;;
70071014;201704;2017-04-29;0.8;0.0;3.0;66.0;0.0;0.0;0.0;0.0;;4.0;7.0;70.0;;;;;;;;;;;;;;
70071052;201704;2017-04-20;0.7;1.0;4.0;29.0;0.0;0.0;1.0;0.0;;2.0;6.0;59.0;;;;;;;;;;;;;;
70071057;201704;2017-04-22;0.7;1.0;3.0;49.0;0.0;0.0;0.0;0.0;;10.0;8.0;19.0;;;;;;;;;;;;;;
70071103;201704;2017-04-26;0.6;1.0;4.0;35.0;0.0;0.0;1.0;4.0;;1.0;2.0;3.0;;;;;;;;;;;;;;
70071182;201704;2017-04-06;1.1;1.0;3.0;27.0;0.0;0.0;1.0;2.0;;6.0;3.0;32.0;;;;;;;;;;;;;;
70071191;201704;2017-04-18;0.6;1.0;4.0;32.0;0.0;0.0;1.0;2.0;;4.0;3.0;50.0;;;;;;;;;;;;;;
70071194;201704;2017-04-17;0.7;1.0;4.0;23.0;0.0;0.0;1.0;0.0;;-3.0;3.0;50.0;;;;;;;;;;;;;;
70071223;201704;2017-04-16;0.5;0.0;4.0;78.0;0.0;0.0;1.0;1.0;;2.5;4.0;79.0;;;;;;;;;;;;;;
70071260;201704;2017-04-03;1.0;1.0;3.0;40.0;0.0;0.0;0.0;1.0;;3.0;6.0;5.0;;;;;;;;;;;;;;
70071265;201704;2017-04-21;0.7;0.0;4.0;60.0;0.0;0.0;1.0;0.0;;2.0;2.0;25.0;;;;;;;;;;;;;;
70071607;201704;2017-04-21;3.0;1.0;2.0;64.0;0.0;0.0;0.0;0.0;;-10.0;15.0;41.0;;;;;;;;;;;;;;
