userid;wid;date;weight;female;educ;age;hispanic;black;couple;num_kids;owner;inflation;house_price_change;prob_stocks_up;num_lit_q1;num_lit_q1_correct;num_lit_q2;num_lit_q2_correct;num_lit_q3;num_lit_q3_correct;num_lit_q5;num_lit_q5_correct;num_lit_q6;num_lit_q6_correct;num_lit_q8;num_lit_q8_correct;num_lit_q9;num_lit_q9_correct
70103231;202001;2020-01-23;0.8;0.0;4.0;43.0;0.0;0.0;1.0;1.0;;2.5;1.5;44.0;;;;;;;;;;;;;;
70103252;202001;2020-01-02;2.9;1.0;2.0;56.0;0.0;0.0;0.0;0.0;;25.0;10.0;10.0;;;;;;;;;;;;;;
70103258;202001;2020-01-07;0.5;0.0;4.0;76.0;0.0;0.0;1.0;0.0;;3.0;14.0;18.0;;;;;;;;;;;;;;
70103285;202001;2020-01-27;0.5;1.0;4.0;33.0;0.0;0.0;1.0;5.0;;2.0;-1.0;10.0;;;;;;;;;;;;;;
70103342;202001;2020-01-21;0.5;1.0;4.0;37.0;0.0;0.0;0.0;0.0;;2.0;5.0;50.0;;;;;;;;;;;;;;
70103391;202001;2020-01-30;0.5;0.0;4.0;60.0;0.0;0.0;1.0;0.0;;2.0;6.0;59.0;;;;;;;;;;;;;;
70103407;202001;2020-01-02;0.4;0.0;4.0;68.0;0.0;0.0;1.0;0.0;;2.0;2.0;30.0;;;;;;;;;;;;;;
70103430;202001;2020-01-15;1.1;0.0;3.0;48.0;0.0;0.0;0.0;0.0;;1.0;6.0;50.0;;;;;;;;;;;;;;
70103477;202001;2020-01-15;0.9;1.0;3.0;52.0;0.0;0.0;1.0;0.0;;2.0;3.0;50.0;;;;;;;;;;;;;;
70103535;202001;2020-01-30;0.4;0.0;4.0;63.0;0.0;0.0;0.0;0.0;;2.0;3.0;40.0;;;;;;;;;;;;;;
70103545;202001;2020-01-03;0.7;1.0;4.0;39.0;0.0;0.0;1.0;2.0;;3.0;3.0;50.0;;;;;;;;;;;;;;
70103580;202001;2020-01-02;0.8;1.0;3.0;69.0;0.0;0.0;1.0;0.0;;20.0;20.0;20.0;;;;;;;;;;;;;;
70103626;202001;2020-01-16;0.4;0.0;4.0;73.0;0.0;0.0;1.0;0.0;;2.0;5.0;49.0;;;;;;;;;;;;;;
70103660;202001;2020-01-05;0.8;0.0;4.0;81.0;0.0;0.0;1.0;0.0;;3.1;3.0;9.0;;;;;;;;;;;;;;
