userid;wid;date;weight;female;educ;age;hispanic;black;couple;num_kids;owner;inflation;house_price_change;prob_stocks_up;num_lit_q1;num_lit_q1_correct;num_lit_q2;num_lit_q2_correct;num_lit_q3;num_lit_q3_correct;num_lit_q5;num_lit_q5_correct;num_lit_q6;num_lit_q6_correct;num_lit_q8;num_lit_q8_correct;num_lit_q9;num_lit_q9_correct
70060701;201606;2016-06-12;0.8;1.0;3.0;65.0;0.0;1.0;1.0;0.0;;2.0;10.0;20.0;;;;;;;;;;;;;;
70060725;201606;2016-06-21;0.4;1.0;4.0;38.0;0.0;0.0;1.0;3.0;;2.0;3.0;30.0;;;;;;;;;;;;;;
70060728;201606;2016-06-21;0.8;1.0;3.0;45.0;0.0;0.0;1.0;1.0;;3.0;4.0;10.0;;;;;;;;;;;;;;
70060743;201606;2016-06-02;3.7;0.0;2.0;30.0;0.0;0.0;1.0;3.0;;2.0;2.0;30.0;;;;;;;;;;;;;;
70060780;201606;2016-06-03;0.5;0.0;4.0;63.0;0.0;0.0;1.0;0.0;;-10.0;1.0;30.0;;;;;;;;;;;;;;
70060798;201606;2016-06-20;0.6;0.0;4.0;34.0;0.0;0.0;1.0;0.0;;2.0;3.0;70.0;;;;;;;;;;;;;;
70060805;201606;2016-06-19;0.5;1.0;4.0;35.0;0.0;0.0;1.0;2.0;;2.0;-2.0;23.0;;;;;;;;;;;;;;
70060831;201606;2016-06-14;0.8;0.0;4.0;64.0;0.0;0.0;1.0;0.0;;2.0;0.5;55.0;;;;;;;;;;;;;;
70060853;201606;2016-06-06;0.5;1.0;4.0;31.0;0.0;1.0;1.0;1.0;;5.0;200.0;30.0;;;;;;;;;;;;;;
70060885;201606;2016-06-21;0.8;1.0;3.0;50.0;0.0;0.0;0.0;2.0;;20.0;15.0;10.0;;;;;;;;;;;;;;
70060903;201606;2016-06-20;4.9;1.0;2.0;61.0;0.0;0.0;0.0;0.0;;-2.0;3.0;0.0;;;;;;;;;;;;;;
70060991;201606;2016-06-21;1.0;0.0;3.0;63.0;1.0;0.0;0.0;0.0;;-4.0;4.0;79.0;;;;;;;;;;;;;;
70061026;201606;2016-06-23;0.7;0.0;4.0;59.0;0.0;0.0;1.0;0.0;;2.0;5.0;70.0;;;;;;;;;;;;;;
70061088;201606;2016-06-03;0.4;1.0;4.0;68.0;0.0;0.0;1.0;0.0;;2.0;2.0;10.0;;;;;;;;;;;;;;
70061108;201606;2016-06-14;0.9;0.0;3.0;33.0;0.0;0.0;1.0;4.0;;3.0;3.0;50.0;;;;;;;;;;;;;;
70061131;201606;2016-06-19;0.7;0.0;4.0;47.0;0.0;0.0;1.0;2.0;;3.0;5.0;40.0;;;;;;;;;;;;;;
70061219;201606;2016-06-21;0.8;0.0;3.0;60.0;1.0;0.0;1.0;1.0;;20.0;3.0;30.0;;;;;;;;;;;;;;
70061237;201606;2016-06-05;0.9;0.0;3.0;41.0;0.0;0.0;1.0;2.0;;3.0;5.0;60.0;;;;;;;;;;;;;;
70061278;201606;2016-06-25;0.8;0.0;3.0;68.0;0.0;0.0;0.0;0.0;;7.0;10.0;20.0;;;;;;;;;;;;;;
70061403;201606;2016-06-20;1.1;1.0;4.0;23.0;0.0;0.0;1.0;0.0;;2.0;3.0;50.0;;;;;;;;;;;;;;
70061432;201606;2016-06-09;0.9;0.0;3.0;54.0;1.0;0.0;0.0;0.0;;-20.0;30.0;8.0;;;;;;;;;;;;;;
70061452;201606;2016-06-14;0.6;0.0;4.0;75.0;0.0;0.0;0.0;2.0;;2.5;5.0;2.0;;;;;;;;;;;;;;
70061771;201606;2016-06-20;4.3;1.0;2.0;59.0;0.0;0.0;1.0;0.0;;5.0;0.0;15.0;;;;;;;;;;;;;;
70061774;201606;2016-06-03;0.5;0.0;4.0;50.0;0.0;0.0;1.0;2.0;;2.0;5.0;5.0;;;;;;;;;;;;;;
70061781;201606;2016-06-16;0.5;0.0;4.0;31.0;0.0;1.0;0.0;0.0;;3.0;4.0;15.0;;;;;;;;;;;;;;
70061824;201606;2016-06-16;0.8;0.0;3.0;43.0;0.0;1.0;1.0;0.0;;3.0;2.0;50.0;;;;;;;;;;;;;;
70061829;201606;2016-06-20;0.7;0.0;4.0;48.0;0.0;0.0;1.0;3.0;;3.0;8.0;85.0;;;;;;;;;;;;;;
70061839;201606;2016-06-15;0.6;0.0;4.0;65.0;0.0;0.0;1.0;0.0;;2.0;4.0;65.0;;;;;;;;;;;;;;
70061857;201606;2016-06-21;3.5;1.0;2.0;33.0;0.0;0.0;1.0;2.0;;5.0;2.0;60.0;;;;;;;;;;;;;;
70061862;201606;2016-06-20;0.8;1.0;4.0;75.0;0.0;0.0;1.0;0.0;;3.0;2.0;5.0;;;;;;;;;;;;;;
70061899;201606;2016-06-07;0.6;1.0;4.0;57.0;0.0;0.0;1.0;1.0;;2.0;10.0;50.0;;;;;;;;;;;;;;
70061903;201606;2016-06-15;0.8;0.0;4.0;65.0;0.0;0.0;1.0;0.0;;3.0;3.0;55.0;;;;;;;;;;;;;;
70061907;201606;2016-06-07;0.8;0.0;4.0;49.0;0.0;1.0;1.0;2.0;;2.0;7.0;50.0;;;;;;;;;;;;;;
70061909;201606;2016-06-02;0.7;0.0;4.0;36.0;0.0;0.0;1.0;1.0;;3.6;7.0;87.0;;;;;;;;;;;;;;
70061910;201606;2016-06-03;0.8;1.0;3.0;71.0;0.0;0.0;0.0;0.0;;5.0;3.0;9.0;;;;;;;;;;;;;;
70061921;201606;2016-06-17;0.5;0.0;4.0;36.0;0.0;0.0;1.0;0.0;;2.0;2.0;25.0;;;;;;;;;;;;;;
70061942;201606;2016-06-05;0.4;0.0;4.0;58.0;0.0;0.0;1.0;0.0;;3.0;5.0;80.0;;;;;;;;;;;;;;
70061950;201606;2016-06-23;0.6;1.0;4.0;39.0;0.0;0.0;1.0;1.0;;5.0;3.0;30.0;;;;;;;;;;;;;;
70061979;201606;2016-06-16;0.5;1.0;4.0;25.0;0.0;0.0;1.0;1.0;;3.0;-5.0;51.0;;;;;;;;;;;;;;
70061981;201606;2016-06-02;0.4;1.0;4.0;34.0;1.0;0.0;1.0;2.0;;2.0;5.0;10.0;;;;;;;;;;;;;;
70061988;201606;2016-06-06;0.9;0.0;4.0;29.0;0.0;0.0;0.0;0.0;;2.0;10.0;80.0;;;;;;;;;;;;;;
70062023;201606;2016-06-29;0.4;1.0;4.0;49.0;0.0;0.0;1.0;2.0;;2.0;3.0;50.0;;;;;;;;;;;;;;
70062062;201606;2016-06-12;1.1;1.0;4.0;27.0;0.0;0.0;0.0;0.0;;2.0;5.0;37.0;;;;;;;;;;;;;;
70062065;201606;2016-06-27;1.0;1.0;3.0;62.0;1.0;0.0;0.0;0.0;;5.0;-3.0;4.0;;;;;;;;;;;;;;
70062082;201606;2016-06-13;0.4;0.0;4.0;64.0;0.0;0.0;0.0;0.0;;3.0;3.0;10.0;;;;;;;;;;;;;;
70062090;201606;2016-06-06;0.8;0.0;4.0;37.0;0.0;0.0;1.0;3.0;;3.0;7.0;69.0;;;;;;;;;;;;;;
70062103;201606;2016-06-05;0.6;1.0;3.0;75.0;0.0;0.0;0.0;0.0;;10.0;25.0;94.0;;;;;;;;;;;;;;
