userid;wid;date;weight;female;educ;age;hispanic;black;couple;num_kids;owner;inflation;house_price_change;prob_stocks_up;num_lit_q1;num_lit_q1_correct;num_lit_q2;num_lit_q2_correct;num_lit_q3;num_lit_q3_correct;num_lit_q5;num_lit_q5_correct;num_lit_q6;num_lit_q6_correct;num_lit_q8;num_lit_q8_correct;num_lit_q9;num_lit_q9_correct
70048870;201507;2015-07-18;0.7;1.0;4.0;59.0;0.0;0.0;1.0;0.0;;3.0;3.0;50.0;;;;;;;;;;;;;;
70048914;201507;2015-07-12;0.6;0.0;4.0;26.0;1.0;0.0;0.0;0.0;;-1.0;2.0;60.0;;;;;;;;;;;;;;
70048951;201507;2015-07-15;0.7;1.0;3.0;61.0;0.0;1.0;0.0;0.0;;-10.0;5.0;28.0;;;;;;;;;;;;;;
70048954;201507;2015-07-28;0.7;1.0;3.0;52.0;0.0;0.0;1.0;0.0;;4.0;2.0;8.0;;;;;;;;;;;;;;
70048982;201507;2015-07-29;0.5;0.0;4.0;57.0;0.0;0.0;1.0;0.0;;6.0;5.0;76.0;;;;;;;;;;;;;;
70048996;201507;2015-07-06;0.5;0.0;4.0;64.0;0.0;0.0;1.0;1.0;;3.0;5.0;60.0;;;;;;;;;;;;;;
70049001;201507;2015-07-11;2.7;0.0;2.0;79.0;0.0;0.0;1.0;0.0;;10.0;15.0;44.0;;;;;;;;;;;;;;
70049011;201507;2015-07-29;1.0;0.0;3.0;33.0;0.0;0.0;0.0;0.0;;2.0;15.0;10.0;;;;;;;;;;;;;;
70049066;201507;2015-07-19;3.8;1.0;2.0;55.0;0.0;0.0;0.0;0.0;;10.0;10.0;20.0;;;;;;;;;;;;;;
70049068;201507;2015-07-16;0.8;1.0;3.0;77.0;0.0;0.0;1.0;0.0;;2.5;-3.0;5.0;;;;;;;;;;;;;;
70049111;201507;2015-07-17;0.7;0.0;4.0;29.0;0.0;0.0;1.0;1.0;;3.0;13.0;60.0;;;;;;;;;;;;;;
70049114;201507;2015-07-21;1.0;1.0;3.0;29.0;0.0;0.0;1.0;1.0;;5.0;5.0;5.0;;;;;;;;;;;;;;
