userid;wid;date;weight;female;educ;age;hispanic;black;couple;num_kids;owner;inflation;house_price_change;prob_stocks_up;num_lit_q1;num_lit_q1_correct;num_lit_q2;num_lit_q2_correct;num_lit_q3;num_lit_q3_correct;num_lit_q5;num_lit_q5_correct;num_lit_q6;num_lit_q6_correct;num_lit_q8;num_lit_q8_correct;num_lit_q9;num_lit_q9_correct
70112543;202104;2021-04-30;0.9;1.0;3.0;50.0;1.0;0.0;0.0;1.0;;25.0;20.0;45.0;;;;;;;;;;;;;;
70112569;202104;2021-04-10;1.0;0.0;4.0;60.0;0.0;0.0;1.0;0.0;;50.0;5.0;47.0;;;;;;;;;;;;;;
70112584;202104;2021-04-20;0.8;1.0;4.0;60.0;0.0;0.0;1.0;2.0;;2.5;5.0;50.0;;;;;;;;;;;;;;
70112607;202104;2021-04-13;0.6;1.0;4.0;65.0;0.0;1.0;0.0;0.0;;25.0;25.0;50.0;;;;;;;;;;;;;;
70112622;202104;2021-04-21;0.6;0.0;4.0;48.0;0.0;1.0;1.0;3.0;;5.0;8.0;50.0;;;;;;;;;;;;;;
70112633;202104;2021-04-12;0.8;1.0;4.0;28.0;1.0;0.0;1.0;0.0;;3.0;10.0;60.0;;;;;;;;;;;;;;
70112638;202104;2021-04-21;1.0;0.0;4.0;67.0;0.0;0.0;0.0;1.0;;2.0;15.0;30.0;;;;;;;;;;;;;;
70112651;202104;2021-04-15;1.3;1.0;3.0;56.0;0.0;0.0;0.0;1.0;;5.0;5.0;40.0;;;;;;;;;;;;;;
70112677;202104;2021-04-21;0.6;0.0;4.0;43.0;0.0;0.0;1.0;1.0;;4.0;7.0;65.0;;;;;;;;;;;;;;
70112728;202104;2021-04-17;1.2;0.0;3.0;63.0;0.0;0.0;0.0;0.0;;4.0;12.0;50.0;;;;;;;;;;;;;;
70114702;202104;2021-04-07;0.3;0.0;4.0;70.0;0.0;0.0;0.0;0.0;;5.0;8.0;50.0;;;;;;;;;;;;;;
70114724;202104;2021-04-05;0.5;1.0;4.0;41.0;0.0;0.0;1.0;0.0;;2.0;2.0;30.0;;;;;;;;;;;;;;
70114742;202104;2021-04-18;0.5;1.0;4.0;62.0;0.0;0.0;1.0;0.0;;2.0;10.0;70.0;;;;;;;;;;;;;;
70114744;202104;2021-04-23;0.3;0.0;4.0;53.0;0.0;0.0;0.0;0.0;;4.0;8.0;80.0;;;;;;;;;;;;;;
70114840;202104;2021-04-01;1.9;0.0;2.0;46.0;0.0;0.0;1.0;1.0;;17.0;6.0;6.0;;;;;;;;;;;;;;
70114880;202104;2021-04-03;0.6;0.0;4.0;65.0;0.0;0.0;1.0;0.0;;2.0;5.0;70.0;;;;;;;;;;;;;;
70114937;202104;2021-04-11;1.9;1.0;3.0;64.0;0.0;0.0;1.0;0.0;;2.0;7.0;30.0;;;;;;;;;;;;;;
70115010;202104;2021-04-02;1.8;1.0;2.0;75.0;0.0;0.0;0.0;0.0;;1.3;1.0;39.0;;;;;;;;;;;;;;
70115039;202104;2021-04-04;0.5;1.0;4.0;73.0;0.0;0.0;1.0;0.0;;5.0;4.0;50.0;;;;;;;;;;;;;;
70115139;202104;2021-04-06;0.6;1.0;4.0;46.0;0.0;0.0;1.0;0.0;;3.0;10.0;22.0;;;;;;;;;;;;;;
70115185;202104;2021-04-09;0.7;0.0;4.0;71.0;0.0;0.0;1.0;0.0;;3.0;5.0;50.0;;;;;;;;;;;;;;
70115239;202104;2021-04-19;0.7;1.0;4.0;68.0;0.0;0.0;1.0;0.0;;4.0;10.0;20.0;;;;;;;;;;;;;;
70115241;202104;2021-04-02;2.0;0.0;3.0;62.0;0.0;0.0;0.0;0.0;;5.0;5.0;20.0;;;;;;;;;;;;;;
70115270;202104;2021-04-23;0.7;0.0;4.0;49.0;0.0;0.0;1.0;2.0;;2.0;5.0;55.0;;;;;;;;;;;;;;
70115276;202104;2021-04-01;1.0;1.0;3.0;43.0;0.0;0.0;1.0;3.0;;10.0;10.0;31.0;;;;;;;;;;;;;;
70115302;202104;2021-04-02;1.0;0.0;4.0;72.0;0.0;0.0;1.0;0.0;;26.0;5.0;50.0;;;;;;;;;;;;;;
70115322;202104;2021-04-14;1.1;0.0;3.0;70.0;0.0;0.0;0.0;0.0;;25.0;25.0;10.0;;;;;;;;;;;;;;
70115329;202104;2021-04-20;0.6;0.0;4.0;31.0;0.0;0.0;0.0;0.0;;4.0;10.0;60.0;;;;;;;;;;;;;;
70115691;202104;2021-04-06;0.7;1.0;3.0;53.0;0.0;0.0;0.0;1.0;;2.0;1.0;20.0;;;;;;;;;;;;;;
