userid;wid;date;weight;female;educ;age;hispanic;black;couple;num_kids;owner;inflation;house_price_change;prob_stocks_up;num_lit_q1;num_lit_q1_correct;num_lit_q2;num_lit_q2_correct;num_lit_q3;num_lit_q3_correct;num_lit_q5;num_lit_q5_correct;num_lit_q6;num_lit_q6_correct;num_lit_q8;num_lit_q8_correct;num_lit_q9;num_lit_q9_correct
70059685;201605;2016-05-15;0.7;1.0;4.0;39.0;1.0;0.0;1.0;2.0;;7.0;3.0;30.0;;;;;;;;;;;;;;
70059710;201605;2016-05-04;0.5;0.0;4.0;61.0;0.0;0.0;1.0;0.0;;5.0;-10.0;20.0;;;;;;;;;;;;;;
70059738;201605;2016-05-31;0.9;1.0;4.0;28.0;1.0;0.0;1.0;0.0;;2.0;3.0;2.0;;;;;;;;;;;;;;
70059751;201605;2016-05-20;1.0;0.0;3.0;65.0;0.0;0.0;1.0;0.0;;2.0;2.0;30.0;;;;;;;;;;;;;;
70059757;201605;2016-05-15;0.8;1.0;4.0;28.0;0.0;0.0;0.0;0.0;;2.0;3.0;30.0;;;;;;;;;;;;;;
70059882;201605;2016-05-04;1.0;0.0;3.0;67.0;0.0;0.0;1.0;0.0;;3.0;5.0;10.0;;;;;;;;;;;;;;
70059886;201605;2016-05-05;0.4;0.0;4.0;48.0;0.0;0.0;1.0;2.0;;2.5;6.0;50.0;;;;;;;;;;;;;;
70059982;201605;2016-05-20;1.0;0.0;3.0;48.0;0.0;0.0;0.0;0.0;;2.0;3.0;15.0;;;;;;;;;;;;;;
70059999;201605;2016-05-18;0.5;0.0;3.0;58.0;0.0;0.0;0.0;0.0;;1.5;7.0;70.0;;;;;;;;;;;;;;
70060036;201605;2016-05-06;0.5;0.0;4.0;33.0;0.0;0.0;1.0;0.0;;3.0;5.0;50.0;;;;;;;;;;;;;;
70060055;201605;2016-05-20;4.5;1.0;2.0;75.0;0.0;0.0;0.0;0.0;;1.0;2.0;2.0;;;;;;;;;;;;;;
70060061;201605;2016-05-06;0.4;0.0;4.0;70.0;0.0;0.0;1.0;0.0;;3.0;5.0;30.0;;;;;;;;;;;;;;
70060095;201605;2016-05-04;3.0;1.0;2.0;76.0;0.0;0.0;0.0;1.0;;-10.0;20.0;50.0;;;;;;;;;;;;;;
70060097;201605;2016-05-23;4.3;1.0;2.0;34.0;0.0;1.0;1.0;0.0;;5.0;5.0;50.0;;;;;;;;;;;;;;
70060164;201605;2016-05-09;1.2;1.0;3.0;80.0;0.0;0.0;0.0;0.0;;10.0;2.0;0.0;;;;;;;;;;;;;;
70060173;201605;2016-05-12;0.7;0.0;4.0;64.0;0.0;0.0;1.0;0.0;;2.0;3.0;30.0;;;;;;;;;;;;;;
70060222;201605;2016-05-15;3.4;0.0;2.0;59.0;0.0;0.0;1.0;0.0;;2.0;2.0;20.0;;;;;;;;;;;;;;
70060225;201605;2016-05-27;0.7;1.0;3.0;56.0;0.0;0.0;0.0;0.0;;5.0;2.0;1.0;;;;;;;;;;;;;;
70060247;201605;2016-05-13;1.0;0.0;3.0;40.0;0.0;0.0;1.0;4.0;;3.0;2.0;65.0;;;;;;;;;;;;;;
70060296;201605;2016-05-24;0.4;0.0;4.0;48.0;0.0;0.0;0.0;1.0;;3.0;1.0;50.0;;;;;;;;;;;;;;
70060305;201605;2016-05-12;0.4;1.0;4.0;57.0;0.0;0.0;0.0;0.0;;3.0;2.0;70.0;;;;;;;;;;;;;;
70060323;201605;2016-05-31;4.1;1.0;2.0;64.0;0.0;0.0;0.0;0.0;;10.0;4.0;10.0;;;;;;;;;;;;;;
70060349;201605;2016-05-05;0.9;0.0;3.0;72.0;0.0;0.0;1.0;0.0;;3.0;-3.0;20.0;;;;;;;;;;;;;;
70060371;201605;2016-05-05;0.4;0.0;4.0;69.0;0.0;0.0;0.0;0.0;;3.0;2.0;67.0;;;;;;;;;;;;;;
70060425;201605;2016-05-17;0.5;1.0;4.0;54.0;0.0;0.0;0.0;0.0;;3.0;-2.0;50.0;;;;;;;;;;;;;;
70060476;201605;2016-05-04;2.5;0.0;2.0;55.0;0.0;0.0;1.0;0.0;;3.0;5.0;70.0;;;;;;;;;;;;;;
70060648;201605;2016-05-17;0.8;1.0;4.0;23.0;1.0;0.0;1.0;1.0;;5.0;-5.0;49.0;;;;;;;;;;;;;;
70060649;201605;2016-05-21;0.4;0.0;4.0;65.0;0.0;0.0;0.0;1.0;;3.0;-3.0;25.0;;;;;;;;;;;;;;
