userid;wid;date;weight;female;educ;age;hispanic;black;couple;num_kids;owner;inflation;house_price_change;prob_stocks_up;num_lit_q1;num_lit_q1_correct;num_lit_q2;num_lit_q2_correct;num_lit_q3;num_lit_q3_correct;num_lit_q5;num_lit_q5_correct;num_lit_q6;num_lit_q6_correct;num_lit_q8;num_lit_q8_correct;num_lit_q9;num_lit_q9_correct
70072591;201706;2017-06-04;;0.0;4.0;37.0;0.0;0.0;1.0;3.0;;2.5;1.5;5.0;;;;;;;;;;;;;;
70072641;201706;2017-06-17;1.1;1.0;3.0;38.0;0.0;1.0;0.0;1.0;;4.0;-3.0;30.0;;;;;;;;;;;;;;
70072709;201706;2017-06-07;2.7;1.0;2.0;68.0;0.0;0.0;1.0;0.0;;5.0;10.0;30.0;;;;;;;;;;;;;;
70072810;201706;2017-06-22;0.9;1.0;3.0;65.0;0.0;0.0;0.0;0.0;;3.0;5.0;30.0;;;;;;;;;;;;;;
70072818;201706;2017-06-05;0.9;0.0;3.0;66.0;0.0;0.0;1.0;0.0;;5.0;8.0;20.0;;;;;;;;;;;;;;
70072857;201706;2017-06-20;0.6;0.0;4.0;25.0;0.0;0.0;1.0;1.0;;2.0;4.0;50.0;;;;;;;;;;;;;;
70072891;201706;2017-06-05;1.1;0.0;3.0;68.0;0.0;0.0;0.0;0.0;;1.3;1.0;61.0;;;;;;;;;;;;;;
70072896;201706;2017-06-12;1.0;1.0;3.0;65.0;0.0;0.0;0.0;0.0;;10.0;25.0;10.0;;;;;;;;;;;;;;
70072908;201706;2017-06-21;0.4;0.0;4.0;30.0;0.0;0.0;0.0;0.0;;2.0;5.0;66.0;;;;;;;;;;;;;;
70072930;201706;2017-06-10;0.9;0.0;3.0;60.0;0.0;0.0;1.0;0.0;;3.0;4.0;50.0;;;;;;;;;;;;;;
70072934;201706;2017-06-23;0.9;1.0;3.0;67.0;0.0;0.0;0.0;0.0;;4.0;5.0;11.0;;;;;;;;;;;;;;
70072945;201706;2017-06-16;0.9;1.0;3.0;41.0;0.0;0.0;0.0;1.0;;5.0;0.0;40.0;;;;;;;;;;;;;;
70072950;201706;2017-06-19;0.6;0.0;4.0;61.0;0.0;0.0;1.0;1.0;;2.0;1.0;20.0;;;;;;;;;;;;;;
70072963;201706;2017-06-17;0.5;0.0;4.0;77.0;0.0;0.0;1.0;0.0;;5.0;10.0;100.0;;;;;;;;;;;;;;
70072970;201706;2017-06-18;0.9;0.0;4.0;28.0;1.0;0.0;1.0;0.0;;4.0;-5.0;40.0;;;;;;;;;;;;;;
70072975;201706;2017-06-05;3.4;0.0;2.0;68.0;0.0;0.0;1.0;0.0;;20.0;3.0;20.0;;;;;;;;;;;;;;
70073007;201706;2017-06-22;0.7;1.0;4.0;54.0;0.0;0.0;1.0;1.0;;-2.0;2.0;57.0;;;;;;;;;;;;;;
70073023;201706;2017-06-19;0.6;1.0;4.0;45.0;0.0;0.0;0.0;3.0;;2.0;10.0;9.0;;;;;;;;;;;;;;
70073068;201706;2017-06-27;0.8;1.0;3.0;47.0;0.0;0.0;1.0;0.0;;5.0;10.0;19.0;;;;;;;;;;;;;;
70073133;201706;2017-06-24;0.6;0.0;4.0;36.0;0.0;0.0;1.0;2.0;;1.0;2.0;48.0;;;;;;;;;;;;;;
70073145;201706;2017-06-26;1.0;1.0;3.0;34.0;0.0;0.0;1.0;2.0;;2.0;2.0;51.0;;;;;;;;;;;;;;
70073159;201706;2017-06-23;0.9;1.0;3.0;39.0;1.0;0.0;1.0;3.0;;8.0;20.0;20.0;;;;;;;;;;;;;;
70073173;201706;2017-06-21;0.4;1.0;4.0;62.0;0.0;0.0;0.0;0.0;;2.0;5.0;70.0;;;;;;;;;;;;;;
70073178;201706;2017-06-20;1.1;1.0;3.0;34.0;0.0;0.0;1.0;2.0;;10.0;15.0;50.0;;;;;;;;;;;;;;
70073179;201706;2017-06-14;0.9;1.0;3.0;48.0;1.0;1.0;0.0;0.0;;10.0;3.0;55.0;;;;;;;;;;;;;;
70073201;201706;2017-06-29;0.7;0.0;4.0;34.0;1.0;0.0;1.0;2.0;;2.0;5.0;60.0;;;;;;;;;;;;;;
70073202;201706;2017-06-07;0.8;0.0;4.0;23.0;0.0;0.0;1.0;0.0;;3.0;5.0;60.0;;;;;;;;;;;;;;
70073212;201706;2017-06-28;0.6;1.0;4.0;43.0;0.0;0.0;1.0;2.0;;1.0;2.0;70.0;;;;;;;;;;;;;;
70073338;201706;2017-06-04;0.4;1.0;4.0;55.0;0.0;0.0;0.0;0.0;;4.0;5.0;30.0;;;;;;;;;;;;;;
70073699;201706;2017-06-16;0.5;1.0;4.0;69.0;0.0;0.0;0.0;0.0;;1.5;7.0;50.0;;;;;;;;;;;;;;
70073706;201706;2017-06-04;0.7;0.0;4.0;69.0;1.0;0.0;1.0;0.0;;3.0;3.0;5.0;;;;;;;;;;;;;;
70073719;201706;2017-06-03;0.8;0.0;4.0;43.0;0.0;1.0;1.0;20.0;;5.0;15.0;30.0;;;;;;;;;;;;;;
70073729;201706;2017-06-03;0.7;0.0;3.0;60.0;0.0;0.0;0.0;0.0;;2.0;5.0;50.0;;;;;;;;;;;;;;
70073749;201706;2017-06-14;2.1;1.0;2.0;76.0;0.0;0.0;1.0;0.0;;10.0;7.0;50.0;;;;;;;;;;;;;;
70073756;201706;2017-06-03;0.5;0.0;4.0;66.0;0.0;0.0;0.0;0.0;;2.0;3.0;60.0;;;;;;;;;;;;;;
70073759;201706;2017-06-11;1.2;0.0;3.0;37.0;0.0;1.0;0.0;0.0;;5.0;6.0;50.0;;;;;;;;;;;;;;
