userid;wid;date;weight;female;educ;age;hispanic;black;couple;num_kids;owner;inflation;house_price_change;prob_stocks_up;num_lit_q1;num_lit_q1_correct;num_lit_q2;num_lit_q2_correct;num_lit_q3;num_lit_q3_correct;num_lit_q5;num_lit_q5_correct;num_lit_q6;num_lit_q6_correct;num_lit_q8;num_lit_q8_correct;num_lit_q9;num_lit_q9_correct
70018803;201402;2014-02-10;4.6;0.0;2.0;24.0;0.0;0.0;;0.0;;10.0;30.0;45.0;;;;;;;;;;;;;;
70018834;201402;2014-02-01;0.6;1.0;4.0;65.0;0.0;0.0;;0.0;;15.0;-5.0;15.0;;;;;;;;;;;;;;
70021256;201402;2014-02-09;3.3;1.0;1.0;54.0;1.0;0.0;;0.0;;10.0;10.0;83.0;;;;;;;;;;;;;;
70021302;201402;2014-02-03;0.5;0.0;4.0;68.0;0.0;0.0;;0.0;;2.0;2.0;50.0;;;;;;;;;;;;;;
70021311;201402;2014-02-13;0.5;1.0;4.0;59.0;0.0;0.0;;0.0;;2.0;3.0;60.0;;;;;;;;;;;;;;
70021312;201402;2014-02-07;0.4;0.0;4.0;68.0;0.0;0.0;;0.0;;5.0;10.0;50.0;;;;;;;;;;;;;;
70021328;201402;2014-02-17;1.1;0.0;3.0;70.0;0.0;0.0;;0.0;;4.0;7.0;10.0;;;;;;;;;;;;;;
70021336;201402;2014-02-03;0.5;1.0;4.0;25.0;0.0;0.0;;0.0;;-1.0;-1.0;40.0;;;;;;;;;;;;;;
70021352;201402;2014-02-03;0.6;0.0;4.0;45.0;0.0;0.0;;3.0;;4.0;3.0;25.0;;;;;;;;;;;;;;
70021354;201402;2014-02-01;0.6;0.0;4.0;41.0;0.0;0.0;;2.0;;2.0;5.0;50.0;;;;;;;;;;;;;;
70021362;201402;2014-02-10;0.6;0.0;4.0;40.0;0.0;0.0;;2.0;;8.0;8.0;60.0;;;;;;;;;;;;;;
70021369;201402;2014-02-02;0.6;0.0;4.0;49.0;0.0;0.0;;2.0;;2.0;3.0;68.0;;;;;;;;;;;;;;
70021372;201402;2014-02-04;0.6;0.0;4.0;29.0;0.0;0.0;;0.0;;-3.0;8.0;60.0;;;;;;;;;;;;;;
70021374;201402;2014-02-26;0.7;1.0;;55.0;0.0;0.0;;1.0;;3.0;2.0;11.0;;;;;;;;;;;;;;
70021380;201402;2014-02-10;0.6;0.0;4.0;63.0;0.0;0.0;;0.0;;3.0;4.0;20.0;;;;;;;;;;;;;;
70021386;201402;2014-02-05;0.5;0.0;4.0;63.0;0.0;0.0;;0.0;;3.0;4.0;30.0;;;;;;;;;;;;;;
70021387;201402;2014-02-24;0.5;1.0;4.0;47.0;0.0;0.0;;2.0;;4.0;6.0;10.0;;;;;;;;;;;;;;
70021391;201402;2014-02-03;0.4;0.0;4.0;30.0;0.0;0.0;;2.0;;2.5;2.5;45.0;;;;;;;;;;;;;;
70021453;201402;2014-02-10;1.1;0.0;3.0;71.0;0.0;0.0;;0.0;;6.0;-5.0;50.0;;;;;;;;;;;;;;
70021470;201402;2014-02-10;0.7;0.0;3.0;55.0;0.0;0.0;;0.0;;3.0;8.0;75.0;;;;;;;;;;;;;;
70021474;201402;2014-02-05;0.6;1.0;4.0;47.0;0.0;0.0;;0.0;;4.0;2.0;5.0;;;;;;;;;;;;;;
70021476;201402;2014-02-14;0.8;0.0;3.0;69.0;0.0;0.0;;0.0;;-10.0;-20.0;5.0;;;;;;;;;;;;;;
70021480;201402;2014-02-03;0.4;0.0;4.0;60.0;0.0;0.0;;1.0;;2.0;5.0;50.0;;;;;;;;;;;;;;
70021486;201402;2014-02-16;1.1;1.0;3.0;45.0;0.0;1.0;;1.0;;-10.0;15.0;6.0;;;;;;;;;;;;;;
70021508;201402;2014-02-01;0.9;1.0;3.0;34.0;0.0;0.0;;3.0;;5.0;5.0;5.0;;;;;;;;;;;;;;
70021514;201402;2014-02-01;0.5;0.0;4.0;50.0;0.0;0.0;;2.0;;3.0;3.0;20.0;;;;;;;;;;;;;;
70021516;201402;2014-02-12;2.8;1.0;2.0;55.0;0.0;0.0;;0.0;;2.0;2.0;10.0;;;;;;;;;;;;;;
70021521;201402;2014-02-04;0.4;1.0;4.0;70.0;0.0;0.0;;0.0;;1.0;2.0;20.0;;;;;;;;;;;;;;
70021522;201402;2014-02-03;0.6;0.0;4.0;67.0;0.0;0.0;;0.0;;2.5;6.0;75.0;;;;;;;;;;;;;;
70021526;201402;2014-02-03;0.3;0.0;4.0;51.0;0.0;0.0;;0.0;;8.0;7.0;60.0;;;;;;;;;;;;;;
70021553;201402;2014-02-10;0.9;0.0;3.0;60.0;0.0;0.0;;0.0;;-1.0;5.0;50.0;;;;;;;;;;;;;;
70021562;201402;2014-02-19;0.8;0.0;3.0;62.0;0.0;0.0;;1.0;;1.0;2.0;50.0;;;;;;;;;;;;;;
70021574;201402;2014-02-02;0.5;0.0;4.0;40.0;0.0;0.0;;3.0;;1.5;5.0;25.0;;;;;;;;;;;;;;
70021578;201402;2014-02-13;0.4;1.0;4.0;30.0;0.0;0.0;;4.0;;16.0;15.0;9.0;;;;;;;;;;;;;;
70021579;201402;2014-02-01;0.7;0.0;3.0;77.0;0.0;0.0;;0.0;;11.0;8.0;25.0;;;;;;;;;;;;;;
70021583;201402;2014-02-02;0.5;1.0;4.0;33.0;0.0;0.0;;2.0;;3.0;-2.0;60.0;;;;;;;;;;;;;;
70021595;201402;2014-02-03;0.7;1.0;3.0;38.0;0.0;0.0;;0.0;;1.0;5.0;20.0;;;;;;;;;;;;;;
70021598;201402;2014-02-10;0.6;0.0;4.0;71.0;0.0;0.0;;0.0;;2.0;6.0;50.0;;;;;;;;;;;;;;
70021602;201402;2014-02-11;0.8;1.0;3.0;35.0;0.0;0.0;;4.0;;-15.0;3.0;60.0;;;;;;;;;;;;;;
70021603;201402;2014-02-02;1.1;0.0;3.0;49.0;0.0;0.0;;4.0;;15.0;15.0;20.0;;;;;;;;;;;;;;
70021647;201402;2014-02-10;0.6;0.0;4.0;38.0;0.0;0.0;;2.0;;2.0;3.0;90.0;;;;;;;;;;;;;;
70021649;201402;2014-02-26;0.4;1.0;4.0;60.0;0.0;0.0;;0.0;;2.0;5.0;75.0;;;;;;;;;;;;;;
70021651;201402;2014-02-11;0.4;0.0;4.0;62.0;0.0;0.0;;0.0;;4.0;5.0;70.0;;;;;;;;;;;;;;
70021654;201402;2014-02-16;0.4;0.0;4.0;69.0;0.0;0.0;;0.0;;5.0;10.0;80.0;;;;;;;;;;;;;;
70021665;201402;2014-02-02;2.8;1.0;2.0;23.0;0.0;0.0;;0.0;;-6.0;7.0;50.0;;;;;;;;;;;;;;
70021668;201402;2014-02-01;0.6;0.0;4.0;62.0;0.0;0.0;;0.0;;5.0;10.0;70.0;;;;;;;;;;;;;;
70021673;201402;2014-02-03;2.6;0.0;2.0;34.0;0.0;0.0;;0.0;;3.0;-3.0;20.0;;;;;;;;;;;;;;
70021676;201402;2014-02-05;2.2;1.0;2.0;40.0;0.0;0.0;;0.0;;2.0;8.0;20.0;;;;;;;;;;;;;;
70021679;201402;2014-02-02;3.5;1.0;2.0;66.0;0.0;0.0;;0.0;;25.0;12.0;5.0;;;;;;;;;;;;;;
70021706;201402;2014-02-13;2.2;1.0;2.0;61.0;0.0;0.0;;0.0;;20.0;10.0;50.0;;;;;;;;;;;;;;
70021739;201402;2014-02-17;0.7;1.0;3.0;58.0;0.0;0.0;;0.0;;7.0;7.0;44.0;;;;;;;;;;;;;;
70021755;201402;2014-02-11;0.6;1.0;4.0;31.0;0.0;1.0;;0.0;;4.0;6.0;25.0;;;;;;;;;;;;;;
70021759;201402;2014-02-11;1.1;1.0;3.0;66.0;0.0;0.0;;0.0;;4.0;5.0;5.0;;;;;;;;;;;;;;
70021760;201402;2014-02-02;0.6;0.0;4.0;80.0;0.0;0.0;;0.0;;4.0;10.0;50.0;;;;;;;;;;;;;;
70021767;201402;2014-02-02;0.6;0.0;4.0;48.0;0.0;0.0;;2.0;;3.8;4.0;80.0;;;;;;;;;;;;;;
70021800;201402;2014-02-16;0.6;1.0;4.0;28.0;0.0;0.0;;0.0;;2.0;3.0;60.0;;;;;;;;;;;;;;
70021806;201402;2014-02-11;0.7;1.0;3.0;60.0;0.0;1.0;;0.0;;-10.0;5.0;30.0;;;;;;;;;;;;;;
70021883;201402;2014-02-10;0.7;0.0;3.0;58.0;0.0;0.0;;0.0;;3.0;3.0;60.0;;;;;;;;;;;;;;
70021892;201402;2014-02-02;0.7;0.0;3.0;58.0;0.0;0.0;;1.0;;3.0;4.0;50.0;;;;;;;;;;;;;;
70021910;201402;2014-02-05;0.5;1.0;4.0;27.0;0.0;0.0;;0.0;;2.0;-5.0;20.0;;;;;;;;;;;;;;
70021971;201402;2014-02-04;0.8;0.0;3.0;64.0;0.0;0.0;;0.0;;7.0;5.0;5.0;;;;;;;;;;;;;;
70021992;201402;2014-02-03;0.5;1.0;4.0;51.0;0.0;0.0;;3.0;;2.0;2.0;30.0;;;;;;;;;;;;;;
70022007;201402;2014-02-17;0.6;1.0;4.0;30.0;0.0;0.0;;2.0;;2.0;5.0;50.0;;;;;;;;;;;;;;
